Champion1,Champion2,Champion3,Champion4,Champion5
111,50,57,45,37
99,412,111,25,53
68,154,14,17,10
84,246,157,103,39
114,36,14,164,82
99,19,54,62,75
39,29,2,236,222
84,875,266,114,145
516,57,145,113,79
235,154,99,37,89
67,523,81,145,51
112,238,68,245,517
350,117,267,99,40
157,141,64,202,234
161,5,58,412,89
35,254,104,117,203
412,104,157,64,53
98,420,74,86,16
145,246,81,131,245
157,84,245,105,236
122,245,157,82,55
8,22,145,51,81
86,36,516,122,82
112,121,245,51,1
64,104,7,25,112
112,236,51,67,157
161,35,74,17,24
161,122,82,54,31
141,81,202,234,145
245,127,51,222,53
142,161,246,876,131
23,75,58,24,82
555,122,31,157,14
8,157,75,120,23
157,141,41,81,777
69,39,101,246,517
33,21,350,145,85
517,80,266,246,523
1,45,16,30,74
145,67,234,84,360
74,86,350,120,62
39,497,64,412,164
43,67,81,98,64
18,120,75,102,121
55,238,39,157,84
141,19,17,9,234
245,131,777,55,104
92,122,86,141,75
81,64,45,238,67
86,39,24,36,98
145,81,523,21,54
79,120,107,10,121
89,18,117,111,222
266,107,517,82,875
64,51,238,62,82
84,79,59,246,64
23,14,82,875,223
50,518,202,82,157
157,106,86,245,75
11,21,32,30,56
145,67,350,412,121
6,106,82,103,516
91,64,81,157,39
22,119,105,75,29
145,236,81,22,84
50,25,111,147,45
62,86,54,23,6
157,555,39,84,777
99,84,518,145,51
51,92,81,41,64
145,101,432,53,51
141,121,145,67,81
117,106,77,18,75
518,99,84,55,147
99,91,202,103,28
24,59,141,35,58
17,6,35,27,350
64,141,121,245,24
107,24,104,164,432
11,157,106,111,35
777,157,145,64,91
266,82,412,2,126
516,99,54,68,412
20,141,164,21,29
202,523,235,51,157
104,120,77,106,875
122,432,518,267,89
18,236,51,29,120
31,80,82,106,875
875,157,24,122,11
50,115,63,81,99
157,360,516,18,114
31,6,74,17,45
101,121,38,268,203
236,29,39,81,51
35,55,17,555,20
64,24,104,266,76
145,67,4,21,51
40,16,99,28,267
202,81,67,51,145
76,51,202,121,145
85,133,1,432,91
119,202,164,67,18
121,157,35,202,141
555,202,497,24,75
22,3,13,104,222
223,86,875,90,78
23,164,86,17,98
62,145,16,350,22
412,122,84,39,555
202,77,106,67,7
106,53,31,86,54
145,67,81,523,266
50,63,25,44,40
202,360,115,81,51
157,55,517,131,41
10,4,112,104,51
24,11,75,145,10
28,16,114,51,145
555,119,1,202,29
157,777,11,141,2
84,58,266,24,14
79,35,64,412,106
875,238,516,555,62
51,18,45,117,15
45,777,17,9,432
157,64,238,887,555
104,131,19,60,121
222,51,202,29,523
122,62,202,266,24
117,67,145,26,350
120,412,119,28,104
107,121,102,58,141
350,101,50,34,22
122,164,11,101,266
64,117,81,235,412
51,74,81,145,15
23,24,10,164,82
266,86,82,98,777
887,875,82,202,89
104,145,67,105,59
145,21,22,202,110
4,81,236,84,41
268,777,523,84,145
55,157,238,236,105
84,238,58,79,266
81,157,145,22,30
50,555,99,20,235
75,64,236,24,119
54,57,86,11,5
31,154,555,101,53
55,99,234,81,21
91,121,32,141,11
43,267,497,111,555
107,157,141,38,39
67,99,119,202,21
119,21,81,18,22
84,55,517,157,777
238,8,39,157,55
131,141,39,157,24
51,350,267,37,117
202,555,82,45,119
60,62,350,120,56
157,777,91,234,245
35,55,28,92,202
64,11,120,18,29
86,10,45,266,122
41,92,497,98,78
126,112,68,86,21
103,114,157,84,99
238,24,64,112,54
8,412,91,103,84
157,238,8,245,142
555,235,35,875,53
10,39,84,24,114
245,202,45,235,99
86,19,33,875,122
223,266,83,48,82
67,119,81,157,145
555,79,122,777,75
99,55,147,518,498
35,76,104,60,59
67,202,4,238,157
157,102,38,3,81
104,99,25,235,111
114,164,61,92,67
517,29,107,117,64
238,777,161,106,58
555,55,62,145,39
63,75,266,84,82
157,517,91,245,134
45,3,117,111,350
164,39,14,64,84
157,39,81,145,164
245,518,157,90,62
412,107,35,29,555
235,86,43,53,22
555,497,61,25,134
99,25,18,111,6
161,110,57,86,157
64,119,245,107,59
412,119,64,161,63
99,43,16,142,84
497,235,555,12,350
28,19,141,20,99
39,24,145,114,51
39,145,92,114,68
21,67,145,523,202
81,235,13,236,22
111,9,115,96,11
29,523,202,96,50
14,82,122,50,266
157,112,39,84,24
60,32,64,56,154
120,59,254,6,102
202,99,51,145,222
145,360,523,84,44
107,141,24,245,104
141,104,120,245,20
246,157,39,13,266
67,64,157,99,37
18,122,145,236,51
36,54,17,82,86
420,266,164,101,30
236,145,202,429,51
86,56,141,23,54
122,82,875,141,58
119,58,8,84,51
238,4,1,59,80
51,22,21,99,86
875,555,103,75,141
67,103,99,68,112
51,145,81,202,5
147,101,412,518,111
518,99,105,7,127
39,141,157,7,91
254,131,32,59,28
7,61,84,517,142
141,41,4,104,131
32,11,203,131,25
13,85,26,50,29
157,777,29,55,39
11,157,12,67,23
84,67,22,145,10
19,104,107,51,236
50,25,3,497,43
17,81,516,245,82
92,64,107,41,55
142,69,51,84,235
45,555,202,350,777
157,7,238,777,236
157,24,64,875,81
142,555,45,30,8
39,1,84,61,114
21,235,202,22,222
202,81,51,22,18
157,141,23,11,777
360,222,55,145,99
236,110,523,121,51
555,50,166,234,11
92,7,39,517,157
103,105,91,81,77
157,55,84,39,141
64,51,67,81,157
64,777,5,236,157
29,120,9,117,102
115,3,17,54,99
51,99,145,21,222
235,236,64,9,99
24,157,36,266,58
157,8,517,67,119
67,81,145,236,157
1,134,61,245,13
163,22,202,498,236
122,157,202,141,86
11,421,9,350,107
141,82,517,81,266
35,9,19,77,51
222,432,81,202,119
267,420,18,81,236
238,777,55,157,202
84,157,55,91,238
103,91,518,84,142
84,7,134,61,13
53,412,89,154,111
81,166,103,517,55
266,67,157,141,82
161,163,432,69,81
99,103,142,498,136
99,103,84,145,134
266,122,86,39,13
16,53,101,45,59
55,41,157,82,107
81,412,202,51,20
266,86,122,421,6
102,33,51,254,5
238,523,555,234,412
39,133,13,10,127
518,29,876,421,20
143,99,267,16,89
99,16,350,235,40
53,89,33,113,102
75,11,164,81,51
99,267,16,89,104
157,39,141,64,238
15,350,12,22,54
266,86,27,432,875
142,166,17,6,157
350,10,145,131,518
104,122,266,8,157
420,75,516,86,202
103,64,79,81,412
107,412,81,119,555
82,517,875,555,412
99,103,145,350,22
121,234,6,24,157
115,35,84,55,45
412,81,523,236,266
34,32,518,69,40
86,240,122,83,33
50,99,235,143,25
8,45,28,81,246
157,238,122,75,266
555,40,84,157,103
266,39,157,875,122
412,64,67,157,51
360,51,236,54,221
112,81,45,64,245
45,432,25,555,8
122,24,86,266,104
412,53,111,103,54
141,11,420,38,245
104,350,164,24,16
360,81,246,99,517
61,161,32,112,1
82,89,235,24,54
55,555,523,29,141
157,234,84,517,141
91,555,86,517,23
114,55,84,39,28
39,51,10,67,114
64,157,150,412,82
17,105,412,82,122
6,24,122,164,50
51,86,17,45,74
19,3,875,121,141
141,84,157,555,238
81,235,523,145,517
67,145,222,15,21
84,99,164,14,246
111,245,154,875,2
523,202,777,234,517
104,245,141,876,106
31,45,67,99,17
23,157,92,24,84
89,59,101,11,6
145,7,81,236,13
39,84,222,360,42
104,79,30,555,157
39,83,517,157,85
51,81,222,202,523
238,91,517,121,64
202,360,145,18,45
84,234,157,518,9
24,19,203,18,145
119,145,81,202,236
711,105,58,157,60
6,104,39,157,166
157,54,82,122,11
238,157,555,245,11
35,17,32,427,16
164,3,26,6,145
164,145,39,91,21
117,16,350,99,40
67,39,114,236,8
101,63,40,96,147
77,58,106,98,64
8,45,223,99,10
875,157,202,266,222
6,86,26,63,17
238,90,517,53,111
18,145,81,51,22
59,131,711,85,50
11,85,33,106,45
117,350,20,99,235
141,517,121,11,56
75,67,145,122,45
107,20,58,120,28
59,102,21,141,5
157,84,131,39,145
64,131,99,121,17
350,16,142,99,43
99,63,2,19,64
119,164,14,154,360
67,114,131,22,50
50,99,235,142,432
117,267,40,201,16
98,145,29,54,555
238,157,104,84,202
17,83,157,86,245
63,120,875,104,432
11,19,82,24,122
164,13,63,9,64
555,157,77,98,12
11,86,420,54,53
39,238,64,84,107
202,81,67,141,236
235,145,22,51,222
89,16,86,555,99
92,107,29,64,238
83,17,6,150,82
51,81,145,64,236
20,29,121,141,30
157,517,84,238,245
32,11,141,45,120
21,555,36,22,53
350,117,16,99,105
157,23,11,238,3
104,157,64,121,92
35,53,5,412,111
555,38,112,8,84
105,122,75,245,55
98,78,82,80,516
238,157,36,91,81
157,8,64,105,245
101,34,112,127,13
245,145,236,81,105
141,875,517,84,266
518,555,240,235,136
83,58,17,245,236
164,39,92,157,114
78,75,98,157,89
122,82,157,266,202
21,157,90,350,99
117,9,120,11,26
64,81,43,141,67
98,84,39,145,29
104,238,245,64,8
157,141,145,236,202
99,25,16,103,81
99,84,25,103,40
99,157,555,101,202
55,238,131,157,8
81,145,110,22,21
157,141,107,122,875
157,63,236,81,99
267,99,37,25,518
157,104,141,121,8
145,99,21,91,37
240,62,122,19,23
84,39,266,164,81
238,45,91,201,235
412,98,113,201,147
91,777,127,84,103
81,145,51,235,360
2,11,104,78,75
35,202,82,141,51
141,79,114,133,126
84,157,555,498,11
86,122,17,875,75
245,145,39,67,92
154,412,12,141,11
238,39,122,202,236
112,164,111,32,50
25,143,101,99,117
55,63,121,11,39
101,518,161,84,134
22,69,21,498,103
203,50,113,254,518
238,4,63,127,119
67,81,523,142,235
41,203,114,236,202
145,67,111,498,21
122,266,58,875,17
104,42,121,4,875
114,266,412,5,122
517,157,131,122,266
99,28,84,145,103
350,142,45,103,518
17,80,59,23,120
