Champion1,Champion2,Champion3,Champion4,Champion5
64,86,360,39,517
266,82,164,150,6
29,104,121,350,141
43,117,412,235,143
498,101,143,99,15
39,145,236,120,89
55,38,157,31,56
141,245,98,104,121
145,202,120,29,119
105,141,51,145,238
51,21,81,429,22
141,19,56,25,245
145,99,16,15,28
77,89,53,81,106
92,164,40,98,86
1,30,222,18,22
246,64,101,555,142
245,3,39,4,13
51,145,222,81,67
34,119,107,8,28
122,164,8,24,39
498,222,28,142,876
412,555,53,111,43
3,6,12,111,53
13,517,8,127,266
122,412,157,238,517
99,103,101,45,63
245,145,134,517,498
43,267,145,99,25
202,350,21,35,245
96,29,107,145,55
555,105,412,30,20
29,77,7,238,67
25,63,26,201,45
84,92,17,39,82
99,22,103,86,75
84,55,39,91,238
119,67,157,236,8
8,23,45,164,64
80,22,164,53,111
77,517,53,80,5
145,412,498,81,51
22,21,202,81,145
875,62,106,39,56
555,412,101,53,50
84,134,142,127,246
37,163,120,121,141
21,63,51,202,81
157,238,84,245,39
122,555,107,350,517
60,44,412,79,12
90,25,76,245,412
164,22,18,51,41
51,81,202,21,22
350,51,25,99,145
27,79,104,157,38
101,99,777,103,81
81,245,51,99,222
875,122,24,157,164
41,114,39,157,82
37,67,119,29,40
67,145,222,18,360
67,51,81,145,161
141,77,157,120,19
523,360,777,81,202
27,119,122,114,41
119,22,202,236,145
266,82,54,58,875
203,104,60,2,421
86,23,120,121,1
19,427,28,20,875
105,517,142,64,126
7,35,54,3,104
62,412,98,53,111
103,64,245,238,145
122,86,82,114,23
81,202,254,147,107
82,202,45,360,8
350,117,21,99,72
114,24,122,104,164
235,50,526,89,555
104,5,64,59,60
143,9,10,25,61
39,106,266,164,555
81,67,64,145,104
91,126,121,4,64
236,238,84,157,81
28,80,122,9,62
157,141,245,91,777
79,64,104,234,81
41,222,145,51,22
157,238,777,14,202
875,55,516,420,106
119,67,145,22,81
39,222,67,202,157
107,92,23,29,203
72,120,5,421,121
84,45,35,238,163
82,31,497,235,86
28,147,40,238,25
67,145,22,51,236
83,54,120,17,86
104,222,122,81,238
141,119,555,145,427
122,875,266,82,106
421,19,29,145,31
266,99,37,25,103
84,126,517,7,142
92,55,39,157,114
238,101,8,67,141
24,157,67,11,145
104,81,517,236,875
266,245,119,141,64
107,119,29,38,8
39,141,420,92,114
39,112,13,30,134
45,222,157,114,104
875,238,99,131,55
98,555,412,141,9
64,5,80,245,120
516,350,30,20,412
107,86,141,8,104
55,92,84,145,51
145,81,222,67,236
119,107,67,121,157
39,246,163,134,4
69,134,3,145,238
141,104,3,11,245
412,91,121,120,98
29,51,45,62,145
104,238,91,24,11
157,141,6,164,53
157,84,141,517,92
81,141,64,67,236
555,101,25,16,99
11,77,555,63,102
875,412,157,106,6
86,8,517,84,122
104,64,5,234,30
6,141,19,154,86
157,50,54,120,53
127,246,84,7,39
106,102,20,11,63
157,63,245,119,236
53,497,111,89,117
122,17,157,51,82
8,74,266,112,122
164,517,24,23,240
53,350,267,43,134
16,39,25,267,99
86,80,17,64,157
64,238,157,8,79
517,39,163,246,13
64,104,76,84,79
19,120,154,134,142
3,516,350,246,89
51,18,202,236,67
120,131,56,113,2
122,106,54,51,14
145,238,29,119,67
81,64,236,114,517
121,104,222,120,28
84,202,39,91,21
121,20,245,82,28
131,122,11,23,27
81,112,238,157,517
