Champion1,Champion2,Champion3,Champion4,Champion5
76,64,121,91,104
238,157,777,29,161
55,99,103,84,7
38,45,412,10,350
133,35,238,91,54
222,266,55,145,10
67,119,29,157,18
119,51,67,96,22
157,68,238,236,114
51,22,21,222,81
35,131,17,21,56
81,222,67,235,22
68,115,245,127,105
517,29,67,222,41
164,8,114,112,41
119,236,245,15,29
121,238,64,104,81
55,67,142,92,429
21,99,18,222,45
84,246,157,254,777
254,164,91,56,5
4,157,64,245,236
266,412,240,99,67
157,107,238,91,141
10,11,38,17,27
875,98,10,122,57
81,238,15,222,51
55,105,35,7,67
350,202,53,154,16
101,96,6,84,51
19,121,120,141,28
106,75,122,50,63
157,8,412,777,202
92,107,84,104,7
55,157,91,67,141
89,39,85,90,117
107,29,14,157,11
60,154,11,267,59
523,142,28,55,133
412,16,37,432,40
145,18,81,29,67
29,41,117,96,28
238,64,67,412,145
81,13,61,245,236
131,99,21,245,81
26,412,12,19,44
29,13,64,142,63
157,11,202,23,82
18,53,41,80,222
86,157,67,236,238
267,43,40,143,25
8,131,101,38,24
117,267,350,12,40
8,55,245,105,14
86,75,18,1,24
112,236,235,82,39
107,412,102,64,432
22,120,106,122,498
412,555,55,142,84
157,238,202,141,107
157,25,63,101,99
141,202,236,876,107
26,267,37,86,16
498,157,55,81,222
99,62,164,202,122
53,350,99,43,555
164,112,145,163,91
92,38,107,8,99
121,56,110,55,25
81,45,101,117,236
555,12,53,412,89
157,141,64,245,92
164,24,79,64,13
11,67,119,107,24
82,58,238,31,164
145,266,236,875,164
119,29,67,145,236
154,20,104,107,421
101,103,90,34,4
7,157,114,18,24
56,105,120,91,17
202,21,86,222,104
83,82,84,122,103
79,202,81,157,64
18,67,145,222,157
102,92,145,523,131
92,517,157,99,8
67,105,8,62,145
157,29,22,63,103
238,64,114,157,92
157,238,64,202,777
39,7,81,145,236
157,8,555,64,517
34,266,517,245,45
245,157,777,86,202
157,121,777,141,92
141,104,5,236,498
203,141,245,113,64
154,19,86,222,59
38,22,126,238,8
39,157,99,202,245
245,78,523,81,166
238,157,11,67,64
145,202,81,245,22
99,28,40,16,350
40,117,99,267,43
92,86,39,57,114
67,145,429,81,55
236,145,67,99,22
11,141,55,157,18
157,238,245,64,35
497,40,117,350,12
104,28,121,60,29
63,101,81,202,45
2,64,20,77,28
29,107,121,202,64
81,22,145,13,523
74,26,27,32,45
55,81,92,39,141
105,126,164,59,266
157,141,121,92,67
157,86,266,236,19
16,143,117,267,103
10,145,96,120,81
11,157,19,412,24
40,64,412,79,142
74,25,101,235,54
164,114,6,18,11
164,122,114,45,31
55,238,105,157,67
79,22,81,412,28
11,92,157,62,67
85,8,164,78,41
412,223,201,12,432
107,77,238,29,92
98,54,145,58,106
35,143,77,254,164
67,145,202,81,360
157,119,777,166,236
67,157,92,29,50
24,7,81,67,157
20,254,59,154,106
55,157,24,84,69
145,64,498,67,202
99,21,518,67,222
67,81,51,64,238
55,141,9,222,145
119,157,222,412,67
55,7,161,11,121
114,58,86,875,24
875,19,84,517,147
79,122,14,112,202
117,267,142,40,145
44,526,133,267,16
40,99,147,350,117
122,11,82,6,24
141,5,113,59,121
126,76,777,202,110
64,141,79,106,107
81,236,96,67,29
81,236,523,51,145
157,92,24,8,145
19,54,25,236,7
141,121,412,28,555
67,517,39,81,142
119,236,81,145,202
161,74,101,111,89
412,12,497,141,18
92,8,86,35,84
157,777,164,202,67
157,202,238,55,53
555,60,412,18,432
7,238,157,99,134
777,121,92,150,105
22,104,5,429,523
133,67,238,51,42
102,99,101,86,63
107,92,121,11,38
161,29,84,4,246
99,82,254,45,103
350,37,40,267,117
29,11,62,141,102
67,103,246,157,134
92,157,121,86,161
103,498,145,235,39
222,81,29,18,202
150,429,67,498,51
98,51,16,67,117
238,876,202,157,17
235,81,236,18,51
238,157,91,412,245
126,67,81,4,114
10,55,39,17,20
112,238,412,157,84
141,517,11,24,245
122,23,86,67,119
121,245,203,64,876
516,6,14,432,86
27,122,69,102,86
121,5,102,59,120
85,127,141,26,133
141,19,107,121,120
119,202,67,11,29
35,11,5,24,350
141,121,45,154,555
55,157,8,114,67
67,64,157,412,202
92,39,114,80,154
92,24,119,39,107
82,106,75,86,266
157,103,141,67,39
245,91,238,61,136
10,166,51,202,145
164,134,31,78,79
101,111,40,25,99
111,10,60,236,92
145,67,51,56,498
67,222,96,29,145
157,238,86,54,55
37,141,8,54,99
99,67,111,202,53
19,117,141,67,235
11,157,24,111,19
55,107,164,114,157
25,99,26,12,53
50,99,161,143,37
157,238,777,91,86
121,157,99,555,141
145,236,81,18,235
555,497,142,9,141
69,163,136,67,13
32,39,29,68,79
83,12,412,113,24
164,14,67,555,517
117,64,45,81,29
10,516,19,98,25
61,163,134,150,81
40,350,267,117,111
91,142,101,103,98
267,22,25,89,78
20,62,64,157,266
81,13,145,112,245
157,58,164,420,23
131,234,28,163,61
14,157,29,41,86
18,145,360,81,498
254,80,5,19,141
121,104,120,76,141
16,99,28,103,84
29,222,81,360,145
79,240,75,41,23
89,69,131,111,56
145,141,245,51,28
238,91,90,157,38
79,14,29,13,266
8,41,134,13,268
104,420,57,254,102
92,24,29,64,41
92,28,121,107,84
82,516,12,6,80
5,59,104,120,102
142,14,24,27,202
67,119,145,29,81
40,117,16,267,22
555,141,157,412,99
141,11,157,29,45
25,235,101,21,111
161,157,67,45,69
20,141,157,154,120
202,157,20,150,266
238,157,141,55,84
104,121,107,141,64
75,202,266,157,67
39,887,266,164,122
145,81,236,131,101
53,122,157,23,427
18,64,157,412,238
83,63,101,13,45
92,145,51,67,81
92,203,30,29,221
81,145,67,18,202
61,127,7,67,145
39,18,81,113,202
67,18,145,103,54
19,4,14,412,72
117,99,40,350,134
238,157,91,39,84
157,238,7,8,777
24,11,81,107,10
245,14,246,13,8
157,55,238,122,131
45,117,134,51,203
777,92,41,79,64
555,20,238,420,412
121,5,103,238,102
18,145,81,235,67
245,143,21,26,12
39,164,64,105,92
39,10,122,141,164
122,157,8,266,24
55,107,29,101,45
1,64,157,40,104
67,145,55,238,157
11,412,80,78,131
240,150,111,45,78
67,51,202,429,18
64,238,157,141,555
74,20,427,33,11
54,86,122,32,106
163,99,69,64,412
79,497,51,11,238
29,427,30,5,154
14,157,79,51,101
238,161,141,84,91
55,238,75,157,105
35,24,78,5,56
150,202,99,240,2
84,142,81,134,7
234,121,141,163,41
101,157,67,81,86
150,76,81,69,555
90,16,22,51,1
121,106,56,245,28
41,112,19,54,31
4,238,112,69,157
92,164,39,84,41
143,99,6,63,25
157,15,202,81,51
157,24,29,99,81
26,111,12,63,44
412,555,497,117,43
6,42,134,84,74
62,91,245,75,83
120,236,67,157,7
8,103,61,76,13
83,498,145,89,75
17,86,16,143,45
58,14,126,875,107
246,35,39,64,92
131,92,8,67,38
67,145,222,81,51
28,121,69,5,141
157,122,11,23,777
98,53,106,21,54
39,126,266,164,114
18,145,21,51,222
99,61,42,81,142
8,7,246,157,99
19,72,31,50,48
99,28,142,103,163
64,202,51,13,99
145,67,131,18,157
113,79,202,141,12
119,202,55,222,4
18,81,498,145,236
40,23,26,350,63
86,235,43,21,16
8,141,202,122,39
157,64,238,107,141
86,516,58,875,11
202,110,145,427,21
157,8,238,91,119
24,122,105,75,266
84,145,55,7,142
103,40,267,16,157
99,117,40,267,16
30,37,38,29,43
68,61,13,517,266
497,25,12,117,267
45,103,21,222,161
38,54,127,76,56
28,86,157,99,64
202,41,14,4,27
103,4,45,134,81
141,234,120,245,131
268,41,79,101,126
157,238,67,107,166
161,517,121,84,38
20,114,150,245,59
40,267,16,21,99
122,24,157,11,114
84,145,81,64,59
64,11,157,238,24
7,61,112,84,39
69,517,103,134,127
134,81,238,61,7
76,42,163,10,18
245,157,67,164,81
157,11,75,777,106
154,29,523,266,103
58,82,23,69,24
99,43,40,267,16
240,114,117,64,245
41,14,98,240,39
21,81,18,42,67
157,238,64,122,161
164,92,11,157,114
122,106,24,58,105
11,56,20,28,711
238,64,17,157,55
53,235,101,117,25
67,39,103,22,99
111,27,53,81,40
75,202,122,82,74
29,4,17,55,142
30,203,11,4,107
157,103,145,238,236
8,41,64,157,34
38,157,119,29,75
29,107,119,92,145
67,81,202,119,222
222,99,51,81,64
81,112,142,245,131
202,412,555,63,111
266,35,141,14,12
64,121,104,245,107
84,67,145,39,498
157,91,23,105,777
412,12,201,238,555
117,89,350,25,45
35,32,104,77,48
121,11,80,29,56
350,40,117,107,267
157,238,64,58,11
238,67,105,350,111
238,157,122,92,41
134,34,103,2,86
84,157,91,122,8
4,38,61,105,39
40,99,267,37,117
875,14,43,154,412
157,3,55,69,24
121,45,17,28,101
19,131,53,20,104
92,51,164,40,39
112,268,157,161,238
107,77,64,23,267
91,2,23,75,121
238,28,157,8,99
40,12,117,16,412
121,22,67,163,41
86,53,63,412,89
245,41,103,64,238
157,238,64,39,119
92,157,238,55,64
157,64,84,67,29
143,43,3,45,518
238,41,92,157,55
45,64,121,157,102
63,13,103,99,39
111,80,89,236,25
23,7,142,266,99
150,22,518,235,114
64,238,412,157,67
99,50,3,51,147
245,24,164,154,56
157,238,202,55,84
64,104,76,121,245
11,120,35,876,55
145,67,51,31,81
350,412,267,117,202
240,86,875,141,266
238,81,222,202,24
29,238,84,145,64
236,81,51,22,202
39,84,246,517,157
92,887,164,777,234
154,69,119,157,21
61,29,86,15,17
245,201,497,157,412
432,147,202,555,17
67,11,119,238,86
24,58,43,98,59
122,69,164,157,266
86,18,6,122,875
105,67,202,254,86
114,22,5,25,516
61,15,134,8,45
157,245,64,92,51
41,39,84,164,517
245,55,92,238,38
55,41,77,64,157
92,39,114,13,121
238,141,64,246,91
121,145,105,163,114
69,24,134,103,18
412,555,43,67,236
119,236,81,145,523
23,141,240,6,126
202,67,81,51,222
240,114,164,31,875
234,777,875,82,141
77,498,121,11,141
131,58,25,81,86
24,238,11,2,157
157,245,24,17,22
86,875,23,122,99
145,202,18,51,81
64,245,157,29,67
54,51,21,67,29
238,45,11,1,412
157,106,5,86,875
22,5,28,164,23
119,29,4,104,202
267,117,412,111,57
157,92,39,164,114
122,104,75,96,223
119,4,145,96,164
67,81,145,202,236
81,145,18,498,236
163,119,145,238,41
202,81,45,235,14
55,145,157,81,84
141,121,41,64,102
119,145,18,202,67
432,202,27,412,517
99,235,25,147,21
234,141,777,157,82
60,64,201,121,24
92,23,114,12,10
55,238,53,67,25
223,45,33,412,31
268,412,90,41,110
117,43,350,81,64
875,86,122,13,114
238,24,122,145,412
51,202,145,81,58
28,84,91,77,119
51,157,61,222,54
12,412,497,432,143
11,24,157,29,141
8,101,121,29,104
161,420,45,112,99
99,202,45,143,267
55,107,92,245,238
81,117,13,43,89
157,2,55,81,141
84,517,17,164,555
55,40,99,117,25
104,24,2,30,10
76,163,141,245,105
55,67,238,107,157
84,157,517,238,105
157,875,238,107,105
157,555,141,67,497
432,64,81,201,35
9,121,43,141,245
86,157,6,77,59
245,246,91,81,84
161,115,18,236,51
161,104,11,143,16
80,19,421,84,24
117,64,412,99,53
84,24,39,98,81
24,33,5,51,17
267,43,117,350,25
142,103,145,235,99
202,51,81,235,145
69,131,147,103,267
34,245,50,103,78
72,2,5,17,48
236,67,238,145,222
202,432,350,555,267
122,120,119,157,24
236,202,81,18,51
157,114,99,238,39
3,90,25,99,50
11,62,157,141,106
498,236,157,145,141
17,27,43,21,7
145,81,236,429,202
254,60,120,64,121
141,121,157,107,122
99,21,81,222,145
161,99,2,53,105
64,92,67,76,8
145,236,67,81,3
122,80,126,141,75
64,238,412,26,7
161,81,142,55,84
99,245,420,28,497
555,78,16,37,157
412,555,517,86,432
498,51,22,236,202
245,141,555,64,92
222,67,145,202,51
33,114,876,19,24
13,39,86,84,133
223,141,77,102,202
141,157,105,254,121
202,28,145,21,10
91,101,42,5,236
420,8,106,50,83
41,27,266,24,82
222,18,236,81,67
67,222,81,51,236
62,114,164,57,24
202,75,98,86,523
119,121,40,77,143
99,103,117,267,17
432,202,412,555,518
157,41,107,64,81
24,412,29,16,201
875,266,164,58,24
121,76,62,64,421
134,81,101,7,25
81,67,222,202,145
121,102,141,157,104
145,67,18,81,157
37,267,16,117,89
10,67,45,202,101
154,64,50,92,412
122,67,145,238,202
497,8,104,350,20
110,58,39,92,81
67,64,222,157,69
92,55,164,99,103
24,122,86,240,266
67,268,222,105,4
222,67,157,498,145
64,92,157,110,51
145,64,236,122,119
142,12,27,154,26
145,236,67,81,22
222,104,29,51,67
163,134,517,142,39
142,498,134,7,84
81,412,497,555,350
12,555,497,53,412
875,58,236,245,61
90,62,115,38,143
114,81,67,164,64
31,82,266,14,86
64,121,412,59,236
157,360,64,11,67
11,412,876,105,17
81,236,202,145,235
92,145,245,67,55
64,79,157,55,555
141,107,412,35,25
25,99,50,101,53
222,51,235,15,67
75,157,202,10,11
11,67,157,238,222
23,266,14,86,18
222,238,67,145,119
157,105,122,3,498
267,67,350,202,45
117,267,43,497,235
157,555,19,266,141
119,81,236,254,51
238,141,121,235,157
517,203,64,39,5
19,20,24,33,106
58,75,164,516,12
154,121,163,59,421
104,64,157,517,121
89,69,40,267,412
154,234,14,432,75
141,157,122,67,119
222,67,18,21,96
67,223,119,141,101
121,238,33,84,236
240,41,164,24,112
236,157,202,145,41
38,8,10,29,360
122,777,266,29,234
28,145,202,876,131
157,98,122,86,266
412,267,89,117,25
432,142,103,39,154
157,238,141,202,75
16,143,555,50,89
107,141,90,77,131
17,11,23,54,59
119,236,110,21,18
25,875,81,51,245
39,254,18,84,518
412,64,40,53,12
145,5,18,266,81
18,222,22,145,67
92,11,114,164,157
92,141,131,84,238
145,29,30,412,81
777,84,517,69,238
29,28,101,11,117
164,141,67,23,8
517,106,516,223,6
69,3,517,142,245
78,105,40,555,7
427,104,202,22,20
104,107,81,126,236
238,58,80,14,122
429,18,145,21,202
238,141,235,56,29
141,245,161,39,134
67,82,236,39,222
29,157,27,64,23
64,121,76,60,107
145,67,29,432,117
19,245,56,38,99
157,104,121,23,202
69,67,24,203,29
64,266,236,63,112
121,429,161,266,56
157,238,55,91,777
429,7,81,202,67
202,81,145,22,498
59,120,104,107,517
157,29,11,24,114
32,875,54,56,22
51,21,145,202,18
64,157,121,107,23
555,412,497,67,45
67,157,412,145,53
412,64,497,157,79
17,23,86,84,36
20,117,12,26,36
81,67,498,202,222
122,150,516,106,141
157,64,55,141,238
8,136,238,157,114
26,157,412,246,64
24,412,54,48,14
92,103,164,39,10
45,142,518,555,99
157,145,67,412,107
432,420,235,53,33
161,90,56,141,51
141,202,51,266,6
267,117,16,37,350
202,110,29,81,63
412,28,350,26,45
238,61,157,84,7
64,122,412,59,266
7,41,42,777,19
432,26,74,81,427
498,222,67,145,238
34,38,4,61,101
102,64,55,238,79
41,106,202,107,238
10,11,77,90,235
51,202,29,67,81
107,245,131,157,8
145,22,18,523,202
238,157,11,777,86
89,497,267,83,117
202,51,112,523,81
75,86,122,82,106
111,1,25,57,117
157,69,2,29,161
34,86,15,6,498
412,555,223,222,64
157,55,67,25,223
518,141,154,50,11
429,157,104,61,67
29,19,157,18,58
555,412,157,99,40
145,202,81,238,51
555,150,223,516,121
141,875,245,360,113
875,55,38,157,82
240,24,13,23,121
121,157,56,106,141
122,157,114,266,202
141,55,157,222,69
238,157,202,119,64
101,11,33,10,245
150,555,157,98,17
111,8,89,350,875
235,50,240,43,80
29,119,222,17,11
427,161,81,69,75
6,31,202,114,518
28,102,64,154,60
142,157,234,114,202
154,5,223,77,39
28,60,145,11,141
202,145,119,81,67
157,67,238,202,8
29,55,238,64,119
64,121,91,112,157
45,29,119,26,164
18,29,145,61,7
157,142,238,84,41
55,67,157,81,145
40,99,267,16,117
11,59,62,5,131
157,119,15,45,84
24,29,16,18,54
157,11,238,555,141
412,121,111,57,79
67,55,157,81,222
141,121,157,11,164
157,107,777,55,92
117,40,412,267,201
157,412,11,67,81
412,555,432,40,25
145,41,80,67,79
497,145,99,8,114
19,111,143,78,122
54,53,236,81,432
107,29,67,238,14
64,157,238,107,245
91,4,517,126,157
29,202,107,157,63
24,120,5,106,11
63,117,143,90,235
238,64,157,121,161
122,24,80,75,83
23,24,86,157,17
154,32,62,105,157
37,21,498,254,1
92,164,107,238,157
121,11,236,81,91
86,122,82,875,234
64,154,107,412,157
157,238,38,81,41
51,202,18,236,429
131,69,134,157,81
17,103,53,145,11
143,235,12,44,25
268,13,64,112,61
145,360,67,235,222
154,69,82,86,157
61,43,117,16,134
37,45,63,163,17
121,102,101,23,56
238,99,55,32,9
432,121,107,104,59
64,157,107,92,126
157,55,39,516,45
161,45,78,53,21
122,245,268,57,67
142,39,82,64,80
134,41,61,39,8
238,236,112,145,81
7,126,69,163,42
121,113,141,11,60
38,67,10,51,145
24,64,202,8,157
202,21,22,235,221
121,92,107,157,55
145,67,202,81,157
8,157,777,92,238
238,55,38,157,105
115,157,86,202,105
51,21,145,67,131
157,64,412,69,236
157,92,29,24,11
238,64,245,121,157
121,92,28,24,113
39,24,75,86,145
72,58,412,64,79
102,86,83,141,516
20,75,53,14,19
67,29,18,145,51
161,157,103,63,202
202,119,107,157,498
36,61,11,20,254
150,875,31,82,86
35,103,86,245,15
412,53,25,497,254
875,13,58,84,31
69,157,75,122,8
18,54,51,84,7
64,238,157,67,122
67,202,145,157,236
12,99,89,111,40
266,164,59,13,8
104,8,92,24,203
50,101,19,31,150
64,59,28,104,121
22,141,119,3,157
81,86,145,39,875
92,121,107,28,24
55,141,69,19,92
238,8,38,157,24
412,64,157,79,58
120,141,266,14,30
157,238,23,17,121
238,202,99,157,412
412,235,29,117,121
102,59,35,104,131
11,64,53,117,25
26,29,67,236,51
81,235,498,18,222
24,122,27,106,75
51,81,18,202,498
81,350,29,119,51
68,127,134,136,60
55,157,11,45,777
202,45,141,122,157
143,236,59,86,21
20,76,18,113,238
92,41,64,126,240
45,777,77,75,74
517,21,145,79,238
38,101,50,246,84
11,121,157,122,64
161,420,103,20,45
41,266,6,86,24
114,45,75,31,85
42,1,17,45,246
80,67,81,51,6
202,81,110,17,22
157,84,498,154,238
555,236,35,34,412
350,117,99,40,235
145,81,498,67,51
119,145,157,222,29
350,147,16,99,40
77,157,107,64,92
50,6,86,31,122
92,157,39,64,412
103,64,238,61,99
92,40,134,25,99
2,122,59,86,98
157,555,145,67,64
86,27,98,3,107
29,119,45,96,11
26,63,497,89,145
64,246,92,238,157
64,81,104,59,13
235,202,222,51,145
58,24,122,86,114
777,16,421,8,163
28,99,498,55,21
412,122,223,75,82
222,133,202,67,145
28,141,246,84,39
26,84,51,55,41
61,42,163,69,104
44,117,43,147,63
26,20,57,40,25
18,81,498,429,145
245,55,157,238,141
92,114,39,84,157
497,37,157,18,202
141,498,113,120,64
555,86,99,19,63
55,38,157,238,777
412,497,98,202,82
6,41,777,92,32
14,64,86,122,141
83,8,24,58,21
53,99,103,63,55
202,98,145,29,81
29,67,122,145,157
119,157,238,79,29
131,157,238,67,51
498,145,67,51,18
64,60,79,104,76
516,83,6,240,54
432,14,157,30,91
240,31,555,121,266
39,498,5,21,84
114,29,24,67,84
145,8,122,81,75
122,50,48,58,64
222,53,3,114,145
145,29,40,67,236
99,55,103,51,67
96,157,29,777,91
161,202,9,6,19
82,245,24,517,11
67,236,157,8,64
45,157,202,81,145
134,268,7,112,39
102,876,36,163,8
142,45,131,56,18
141,245,35,54,555
517,121,234,2,84
31,75,23,36,57
119,122,126,64,121
119,53,29,236,81
18,7,517,23,777
238,157,105,38,81
35,119,67,202,92
67,64,29,412,236
517,24,15,86,131
157,29,141,63,266
145,51,161,69,236
18,498,145,15,236
92,56,18,85,105
99,134,28,43,103
497,412,98,121,31
77,26,133,7,150
31,268,8,14,69
64,84,62,7,142
17,875,202,6,24
412,12,201,236,40
25,99,267,117,143
113,141,104,20,154
106,421,58,41,3
122,107,39,58,105
53,412,81,34,1
150,412,7,246,84
119,67,55,29,18
202,67,222,98,245
55,238,157,360,246
117,53,16,350,25
92,122,238,58,119
141,11,121,254,145
101,58,86,82,19
555,103,67,22,517
29,40,22,51,67
120,80,254,98,245
421,234,121,202,154
154,238,81,11,84
81,236,145,498,202
157,141,64,131,412
81,42,112,141,104
141,777,28,121,246
267,117,40,99,350
105,412,202,103,89
121,64,38,60,105
202,67,145,21,141
34,412,6,69,81
777,8,69,163,202
55,254,131,105,86
150,266,202,6,141
64,90,59,238,119
14,141,223,122,777
55,238,157,38,45
11,64,29,67,141
497,267,16,350,99
1,238,29,41,39
55,142,202,7,22
55,157,202,238,69
69,157,86,161,777
157,202,145,236,67
202,81,145,110,18
28,12,114,19,120
161,412,53,555,25
51,235,117,267,99
55,157,105,141,64
39,105,157,498,145
164,16,102,81,235
24,555,106,234,74
150,54,114,58,412
498,222,18,412,99
55,8,157,238,39
41,555,74,55,20
122,555,86,64,202
222,555,99,412,51
24,157,238,164,84
119,67,29,18,498
143,25,99,89,235
161,69,106,99,134
24,245,497,427,58
92,40,67,117,43
120,245,91,134,875
86,119,104,122,24
3,111,45,53,25
141,122,121,517,164
92,875,78,266,10
67,76,238,157,92
24,122,86,234,8
67,64,105,107,145
64,412,497,157,141
117,412,82,79,14
74,51,412,81,45
26,497,161,75,143
516,164,38,6,13
92,67,202,51,119
67,114,64,55,412
121,67,81,145,51
517,3,101,131,112
92,7,238,64,412
157,238,91,64,141
498,236,18,64,202
145,117,157,222,202
157,84,7,142,64
67,222,39,114,145
119,8,38,164,517
80,90,26,111,63
11,23,122,157,427
238,555,141,777,245
122,114,157,133,24
122,75,119,54,222
157,238,39,55,64
92,67,29,8,34
64,202,121,22,69
8,122,41,35,238
104,163,18,141,51
55,161,51,157,202
67,145,81,119,236
91,245,497,119,105
266,67,18,84,412
143,267,350,40,145
75,24,19,23,420
254,33,77,120,56
67,238,145,8,245
145,141,157,84,64
29,238,412,92,30
98,36,80,64,14
157,555,238,55,8
33,75,96,32,106
33,11,14,82,57
157,238,81,266,8
64,157,555,92,145
141,35,121,161,234
7,69,34,131,61
238,58,7,6,13
412,201,236,64,104
67,145,122,81,202
122,11,59,98,91
103,62,22,42,516
64,29,21,157,92
238,64,157,555,245
267,117,40,37,99
99,103,267,18,61
238,67,29,8,107
246,99,147,39,420
412,143,25,53,432
107,92,157,517,236
103,134,245,7,238
161,63,34,101,81
245,29,24,11,238
412,40,201,267,202
157,202,145,523,51
497,412,555,79,432
157,350,111,17,412
39,122,141,28,161
8,119,266,41,77
245,20,59,107,104
157,67,238,55,145
350,16,40,35,202
104,421,8,245,91
69,161,157,29,67
245,157,67,236,145
202,81,51,15,21
122,875,157,82,75
157,497,498,236,91
103,99,157,39,145
114,41,8,62,24
35,412,202,103,101
17,20,14,48,19
119,19,497,22,67
266,82,122,113,14
246,69,268,235,39
35,236,51,145,498
38,13,112,157,67
432,115,67,63,99
117,96,37,44,9
202,81,236,145,67
18,222,555,145,202
86,2,202,24,58
245,238,157,82,777
84,51,99,114,117
119,55,29,429,161
22,101,6,51,133
121,421,86,30,498
202,64,122,157,420
30,157,74,67,55
555,99,86,91,63
238,84,92,145,64
497,89,117,555,145
238,121,64,131,141
84,55,26,555,236
29,246,35,11,55
75,67,141,150,9
24,39,122,104,41
238,107,53,92,157
20,45,117,19,350
143,497,16,555,157
161,64,238,79,17
238,777,35,9,64
141,145,21,51,81
62,157,22,121,10
55,39,112,517,57
20,141,523,876,202
121,64,157,67,238
131,114,25,121,29
81,157,498,51,202
41,51,122,67,157
76,163,39,10,84
202,236,51,110,429
39,145,18,28,81
23,202,875,240,104
164,498,555,240,145
238,497,145,157,6
157,102,141,222,11
23,41,126,36,164
145,41,81,64,221
51,236,15,202,222
202,245,81,99,157
81,145,15,202,18
6,54,518,202,86
58,119,107,121,157
131,238,28,60,103
235,432,99,203,45
114,23,24,122,157
25,37,267,432,44
157,64,13,412,81
103,518,28,141,25
141,80,161,56,28
157,777,84,8,114
141,157,777,28,64
8,121,64,157,238
60,43,134,164,112
11,19,31,53,24
117,18,89,99,412
145,81,18,51,21
497,89,111,143,350
145,81,67,202,245
202,145,67,236,238
498,145,81,39,55
119,157,236,18,64
40,37,350,28,5
24,98,62,875,122
99,103,498,16,267
64,7,157,121,120
142,9,45,555,518
51,22,222,19,145
145,81,67,29,21
21,45,11,202,33
8,41,19,131,11
18,498,81,236,110
64,4,39,76,246
67,92,157,238,55
69,236,161,96,15
555,99,101,117,89
67,64,141,202,157
6,154,31,223,106
157,202,35,55,67
92,55,39,84,236
29,107,119,38,81
238,157,875,141,81
157,67,64,238,24
145,86,84,61,235
122,11,164,157,24
99,16,267,117,40
38,236,517,55,39
67,18,24,58,22
119,429,22,81,67
107,11,19,59,29
67,145,41,15,202
16,117,350,267,40
107,141,121,35,120
98,3,157,91,11
4,103,61,81,20
107,141,24,19,59
8,74,164,91,121
126,15,41,50,222
78,76,69,7,157
122,427,516,41,11
157,122,238,64,202
202,81,12,157,161
67,145,51,18,92
67,157,64,238,81
29,38,67,55,69
145,28,81,29,67
523,145,51,39,235
157,238,41,64,517
7,157,84,101,18
41,202,28,236,64
20,11,254,24,32
51,498,202,360,236
55,157,134,39,61
5,120,56,19,421
67,202,18,145,81
91,245,238,105,33
92,67,516,18,24
121,157,64,5,113
64,76,777,23,7
64,150,56,85,48
412,7,111,92,119
157,64,11,141,102
64,202,141,238,104
86,517,245,83,24
86,53,19,412,64
157,81,45,1,75
555,25,89,99,157
127,105,81,98,61
240,58,420,83,50
98,122,114,84,83
429,11,119,412,27
238,92,64,523,157
9,35,57,43,45
101,497,412,235,201
64,35,555,238,41
122,40,157,420,350
24,23,240,41,122
24,15,14,32,58
107,238,19,45,141
4,777,163,7,517
164,114,104,122,24
39,91,11,429,59
99,202,222,350,555
157,875,235,350,777
24,32,86,14,69
142,518,40,147,420
145,81,202,498,222
64,41,55,67,81
266,24,58,150,875
23,24,55,122,84
136,267,58,268,25
240,86,82,141,150
236,67,81,202,110
11,62,202,222,43
55,157,51,67,64
145,121,120,51,236
103,25,99,134,89
523,21,51,81,145
28,96,203,16,81
236,145,51,67,29
131,157,13,4,69
202,157,141,236,64
41,61,4,13,523
141,238,81,157,55
67,29,222,145,157
254,90,19,164,99
64,7,236,61,103
13,120,62,106,27
777,141,234,101,104
141,154,35,17,201
39,246,777,157,875
61,13,268,76,64
99,142,43,37,25
39,24,19,54,103
142,166,147,555,526
67,51,145,81,22
110,221,119,51,498
222,29,202,18,51
81,64,145,67,157
157,141,11,238,86
