Champion1,Champion2,Champion3,Champion4,Champion5
222,157,412,238,86
234,555,48,104,82
37,497,102,201,111
55,157,222,22,145
13,420,516,157,60
266,777,223,26,18
157,161,17,238,141
53,121,245,202,98
518,21,62,141,876
498,523,245,6,145
17,18,99,25,235
412,518,498,555,53
107,19,427,75,17
84,24,17,55,7
157,238,19,81,74
21,360,81,25,150
91,412,51,142,90
17,4,86,27,81
121,105,24,29,5
222,58,67,122,145
74,222,11,498,202
222,22,21,37,498
54,9,63,143,45
29,498,67,222,236
143,420,202,31,43
222,99,555,63,157
99,25,37,50,21
236,245,157,79,202
15,202,236,12,25
106,238,32,111,53
238,245,67,105,157
240,80,141,122,157
19,11,120,45,121
99,101,23,412,202
51,67,11,222,22
21,75,25,86,222
72,222,98,20,81
19,81,54,53,497
17,24,235,21,75
143,61,267,518,25
157,141,84,24,80
91,17,45,99,11
245,145,21,22,86
202,245,17,25,86
37,106,89,99,11
11,238,157,141,164
99,498,235,81,17
99,267,117,350,22
81,64,51,236,202
141,39,145,202,25
238,157,122,86,24
74,20,420,83,31
24,55,157,84,141
19,21,18,17,9
99,238,157,133,245
222,498,145,350,99
35,427,72,497,20
105,99,51,103,21
89,143,40,254,101
21,131,45,518,235
99,103,51,16,518
236,11,105,33,62
21,25,28,222,497
235,99,17,498,51
5,19,86,24,11
157,238,202,141,245
77,164,81,106,64
82,31,9,119,141
119,15,69,86,18
202,141,11,777,10
157,19,64,84,238
40,117,267,37,16
21,22,145,110,99
141,17,33,254,121
203,76,64,103,56
81,63,236,62,24
238,19,17,36,20
157,103,45,238,51
427,64,67,35,91
63,51,18,17,82
37,90,3,45,518
84,43,91,412,201
497,412,201,111,12
161,69,31,235,84
21,86,22,25,40
106,19,75,120,161
202,268,35,27,121
11,21,17,238,45
234,166,235,420,82
99,22,498,81,21
497,24,875,555,157
157,777,498,85,121
78,360,48,122,35
157,64,875,81,18
75,145,157,23,84
105,91,92,141,77
17,45,75,58,22
157,11,141,64,236
555,106,99,80,53
202,497,25,61,235
11,777,234,141,121
875,245,75,18,28
420,6,86,90,133
55,11,20,131,59
21,202,45,29,236
555,432,28,99,245
157,35,23,105,518
238,121,141,86,24
45,43,84,161,266
29,350,16,43,25
105,121,3,131,21
25,99,98,202,89
58,86,22,23,75
157,67,84,238,145
96,21,101,45,31
201,157,64,517,238
875,86,122,19,75
157,141,99,23,555
29,202,412,145,13
18,92,99,84,25
245,11,875,114,104
21,37,89,22,99
18,32,20,11,19
40,25,143,117,16
77,35,86,81,14
254,63,4,17,120
28,99,103,21,254
235,86,89,99,412
131,5,254,21,19
50,25,37,99,235
23,40,111,22,21
21,15,39,53,81
157,141,238,19,24
157,122,19,86,24
875,80,82,266,91
55,157,75,777,62
113,75,102,11,82
157,11,24,55,141
81,222,103,498,134
32,19,33,11,22
86,23,13,24,81
141,24,91,31,254
45,99,134,53,21
6,555,36,50,14
62,54,21,11,24
3,25,32,22,117
157,86,24,238,5
31,107,238,3,122
11,498,497,84,19
157,238,122,141,498
119,19,21,145,254
498,53,69,555,44
50,497,202,99,14
44,63,58,24,126
91,157,13,115,3
12,89,111,201,117
267,143,25,44,11
412,92,67,202,4
19,113,223,58,60
157,55,245,81,238
157,45,11,19,105
119,122,81,245,24
63,99,45,51,25
25,99,19,555,53
19,254,45,166,202
350,147,99,1,21
497,91,39,45,7
24,238,122,86,39
19,11,202,20,98
238,157,64,92,11
99,16,92,21,103
67,64,21,121,238
86,75,122,92,238
133,19,11,17,157
555,777,99,141,518
25,53,110,99,60
236,67,39,157,245
141,236,202,91,266
34,28,30,8,45
99,21,51,37,22
119,8,76,55,23
31,85,75,11,34
81,22,18,117,202
53,86,412,25,89
497,16,64,8,40
63,147,143,99,235
86,51,21,23,18
157,236,64,238,67
245,18,114,104,98
131,35,103,91,555
157,5,82,86,11
157,19,2,81,11
141,45,24,103,202
245,498,18,141,105
21,19,45,121,20
53,89,86,114,99
150,99,17,555,55
86,25,131,110,120
25,99,350,238,37
11,141,102,33,19
141,84,245,39,517
875,58,82,24,122
63,113,21,32,24
86,18,23,74,5
50,777,157,91,517
11,17,157,122,16
11,105,99,236,245
44,89,201,111,53
157,29,11,24,12
497,50,55,39,157
44,33,82,18,412
35,24,240,16,15
24,53,121,19,245
29,267,86,111,31
67,18,105,142,84
157,17,238,35,84
84,81,235,41,164
53,429,15,202,51
99,22,51,25,18
141,266,64,19,23
122,555,86,202,875
19,17,154,202,67
99,11,17,23,777
23,81,106,84,122
145,19,420,555,102
222,21,145,15,22
18,11,202,22,98
83,876,427,421,234
21,27,202,266,145
19,99,113,5,24
63,29,131,51,222
154,497,19,56,60
32,202,45,22,89
19,11,35,6,37
29,11,145,110,81
33,119,2,77,24
91,105,517,98,55
875,516,105,58,3
24,157,245,777,122
75,31,81,777,234
150,516,98,37,3
43,99,103,498,267
222,16,7,21,105
86,98,35,154,51
6,21,89,86,201
222,22,21,25,99
7,2,103,157,67
89,9,555,50,75
53,1,157,555,412
89,267,143,51,22
360,157,24,245,238
163,131,51,103,61
11,23,86,19,106
84,67,412,497,18
113,19,18,5,29
99,222,25,16,21
145,142,99,16,103
36,75,21,11,45
201,89,111,14,240
238,236,157,161,222
53,17,35,24,11
142,235,161,777,53
157,122,105,67,29
6,16,31,421,98
75,86,36,54,516
26,54,11,90,32
86,254,33,48,102
145,99,22,523,350
555,412,111,222,86
17,67,19,11,63
202,62,238,157,21
23,126,245,122,63
13,50,142,9,99
24,131,245,56,51
99,103,28,21,43
412,82,104,56,202
119,202,122,498,51
107,412,141,122,31
54,91,157,39,6
131,17,23,238,80
92,141,64,266,91
55,555,81,145,13
103,16,37,40,267
238,157,84,55,141
92,41,4,13,27
432,350,518,99,103
82,555,50,235,99
21,99,40,498,51
154,120,20,240,35
150,81,86,266,236
555,89,350,875,10
105,238,104,37,141
24,19,238,110,1
25,99,106,22,115
25,5,777,235,21
89,86,22,887,360
157,238,64,86,67
86,17,420,63,50
15,31,74,222,63
99,32,25,21,54
11,53,89,17,24
39,9,240,53,86
11,24,21,23,110
157,55,69,23,39
157,131,39,517,497
202,119,25,81,432
75,58,98,22,78
113,31,6,57,143
110,99,84,875,33
99,19,103,110,157
64,555,96,84,266
99,143,161,222,63
238,157,84,55,45
555,122,63,62,412
39,99,42,131,134
121,157,5,102,80
420,202,74,19,17
22,18,21,3,5
35,161,17,86,150
81,157,64,40,55
37,16,267,103,25
157,777,55,238,119
117,267,67,25,64
164,6,106,98,126
432,106,78,29,120
161,99,21,222,19
98,17,107,498,202
39,121,9,104,150
157,21,86,81,103
412,24,64,19,99
9,17,19,54,14
99,63,103,350,555
238,157,28,11,5
142,420,21,161,122
432,136,412,67,526
122,80,86,58,83
777,102,412,53,99
154,32,120,161,102
78,55,202,142,222
31,876,34,5,64
245,157,18,222,17
91,50,19,875,157
17,37,6,86,555
5,18,105,141,222
432,117,91,63,161
245,41,42,235,20
21,40,57,37,16
555,202,112,238,81
157,202,238,99,64
103,157,238,104,50
81,22,145,157,412
157,145,55,222,84
18,145,24,222,67
126,201,555,516,91
75,99,21,11,122
16,51,54,18,21
55,91,45,22,21
114,50,164,98,10
58,81,157,122,18
555,32,69,161,115
62,18,202,145,89
99,28,5,17,19
86,21,238,99,74
11,555,19,86,17
131,58,161,101,92
117,25,412,89,53
122,99,555,141,142
64,56,53,157,20
245,99,498,82,497
555,99,157,11,131
90,83,202,74,245
161,555,62,22,111
22,157,6,141,202
63,54,17,34,23
360,498,145,22,10
1,16,99,350,17
81,157,84,236,145
238,11,114,122,23
98,106,23,80,91
37,45,9,90,74
11,45,555,20,222
11,141,245,17,497
15,222,412,22,145
412,111,498,516,555
82,24,45,25,31
99,103,25,45,518
25,99,37,40,15
101,99,98,45,34
202,555,84,246,777
1,157,99,11,83
22,31,202,222,254
43,89,99,518,350
99,84,103,22,51
24,131,11,19,238
39,84,203,498,246
27,25,29,40,7
21,86,31,202,89
19,254,11,24,106
99,63,89,147,45
161,3,69,37,75
69,34,28,104,22
59,141,80,58,86
74,21,45,17,222
157,25,84,238,412
80,202,82,50,106
103,25,61,99,45
80,202,22,29,141
58,24,14,23,92
111,59,18,3,12
75,6,86,31,34
141,5,875,106,82
75,19,875,86,516
15,75,875,101,80
21,22,99,25,16
83,90,31,20,86
22,17,78,18,53
53,86,25,6,19
223,27,50,8,432
223,497,555,245,19
126,157,119,64,67
56,32,42,18,22
166,84,142,19,63
55,238,157,64,92
101,63,21,99,36
157,5,11,99,238
11,19,141,75,157
81,157,51,13,119
17,350,83,143,74
62,6,98,24,412
3,141,50,518,31
21,44,99,19,202
67,122,35,24,17
63,99,53,134,111
126,114,92,8,67
235,526,360,875,50
84,517,39,3,85
141,157,122,238,114
157,412,141,112,8
222,51,86,238,236
82,98,122,48,14
56,2,67,24,36
420,498,555,240,161
245,99,23,51,141
53,141,40,497,5
55,157,238,64,119
89,98,25,91,22
67,5,64,498,157
86,36,516,22,54
202,84,19,9,360
51,67,99,18,11
254,98,69,133,163
16,143,350,51,222
99,113,202,498,43
131,19,122,3,57
157,91,23,133,429
412,51,18,64,89
238,157,84,92,64
60,39,516,28,92
17,555,29,141,21
32,22,78,99,36
157,106,14,75,89
18,96,29,67,236
51,91,22,17,99
19,420,106,86,3
99,16,143,51,267
104,106,131,64,157
142,39,18,24,17
17,21,25,711,39
498,81,102,44,236
429,21,53,25,99
89,84,57,236,40
101,21,157,45,81
11,236,75,98,99
141,157,17,11,75
50,25,22,222,131
157,63,14,412,36
142,157,11,75,222
39,238,64,61,25
74,17,203,163,99
222,89,45,51,53
234,106,875,82,86
161,267,412,79,163
45,26,412,82,96
5,21,22,39,2
245,517,236,103,81
53,21,81,51,157
25,143,235,350,117
86,58,254,106,141
6,31,516,9,13
44,86,77,19,18
86,111,6,53,11
54,106,75,10,266
18,39,9,43,235
235,24,106,56,777
143,25,43,267,37
18,21,24,201,89
157,238,555,11,6
23,122,157,875,238
136,34,350,69,110
157,55,90,56,141
238,64,141,245,121
99,111,22,53,89
21,5,82,99,254
54,777,555,36,517
91,56,27,31,90
777,202,157,360,21
161,84,157,99,131
19,106,67,113,51
114,21,121,104,98
202,360,24,59,131
86,516,20,350,57
55,51,141,145,84
203,83,234,427,28
112,245,99,427,14
238,157,64,11,161
516,6,223,240,17
77,17,24,133,84
498,19,497,28,876
9,161,14,202,21
555,111,82,61,222
555,141,21,412,63
86,11,202,555,81
17,110,7,19,222
19,25,143,45,99
157,238,55,141,11
145,157,8,81,80
202,75,19,3,31
107,14,113,31,42
202,10,22,142,17
267,25,203,120,134
121,141,92,145,31
18,86,11,145,22
29,150,37,12,53
23,61,29,82,25
254,56,19,121,11
22,143,99,518,40
13,110,142,222,67
131,145,141,202,238
55,41,157,35,76
14,99,17,81,6
43,45,127,12,98
50,235,420,136,268
235,53,101,45,80
53,16,89,54,45
51,103,202,145,91
64,157,238,121,24
99,25,111,89,51
53,32,25,202,420
41,25,39,80,497
875,240,83,96,246
555,875,53,412,105
53,92,120,141,19
99,21,145,84,25
202,75,45,145,133
19,523,11,110,22
121,105,145,11,24
62,86,141,24,11
103,84,245,1,142
157,523,202,21,131
24,33,121,19,9
81,99,222,67,6
81,412,202,236,76
45,21,99,6,111
17,126,6,82,11
350,33,163,99,142
267,89,99,40,498
22,51,222,18,202
157,555,875,45,517
53,89,99,63,555
245,11,141,19,222
222,518,350,498,145
17,53,202,80,45
14,29,24,79,67
15,6,106,136,86
35,236,84,103,57
55,64,91,107,7
157,41,55,81,84
43,164,133,28,131
21,55,82,157,67
18,235,412,43,15
17,99,11,86,21
54,412,45,517,89
21,15,16,86,39
875,19,86,11,21
238,101,92,84,412
63,82,20,45,14
104,12,86,9,154
92,36,127,75,22
246,163,58,106,39
11,5,19,131,420
103,134,59,51,202
18,15,235,498,22
56,25,54,111,80
117,25,267,37,134
777,99,20,45,166
131,89,1,111,62
24,86,131,55,14
238,45,131,103,141
86,777,17,56,53
142,84,50,54,432
555,163,875,80,245
777,50,5,86,11
19,21,22,150,5
81,19,131,98,202
86,6,53,36,875
22,117,12,235,43
11,202,24,5,141
145,22,157,202,67
4,202,63,81,161
18,11,32,86,13
19,26,102,11,35
875,157,9,11,122
86,106,54,58,5
6,122,86,31,80
105,157,141,99,11
154,12,222,81,150
64,202,157,86,122
59,67,81,222,117
245,141,121,24,555
96,69,202,29,222
32,23,11,24,35
67,236,145,22,498
17,35,84,497,54
84,21,28,145,555
53,12,99,412,89
57,19,17,497,16
157,202,238,126,518
157,236,254,223,114
17,25,6,69,28
145,498,25,236,360
99,142,518,103,147
74,11,99,84,19
161,58,134,105,121
54,245,99,81,25
21,5,22,202,7
106,21,84,157,22
161,143,37,17,133
92,202,145,84,55
1,74,82,120,10
22,134,99,17,45
51,99,157,22,81
83,202,17,41,63
53,111,119,112,4
67,61,157,161,254
54,36,254,106,11
28,5,120,23,122
21,131,18,32,33
10,21,11,99,5
240,53,19,254,86
202,91,238,67,145
55,89,67,22,78
145,22,498,67,81
21,245,202,110,106
21,51,110,57,59
62,55,81,117,17
22,51,99,53,110
99,518,498,29,517
267,9,102,518,22
17,99,18,15,63
28,103,222,99,142
18,21,115,51,518
120,63,27,74,99
222,21,51,19,498
222,498,145,22,136
131,498,267,497,103
11,83,19,75,157
141,2,53,875,222
150,51,3,15,516
99,222,25,21,498
246,245,254,517,103
266,235,99,161,53
245,141,142,35,84
99,222,22,235,143
96,67,119,141,81
555,25,141,99,82
157,112,114,61,238
98,82,119,22,517
157,81,84,202,777
50,63,67,523,92
17,78,5,19,11
432,267,107,555,99
99,25,222,202,518
99,21,106,62,103
157,64,55,245,238
145,246,142,39,98
157,103,268,11,55
412,420,64,254,157
99,143,518,61,39
59,25,11,14,141
19,120,45,86,106
24,157,22,777,107
23,84,91,86,22
84,99,19,85,202
45,53,75,84,41
32,53,50,12,99
44,63,9,201,497
31,75,86,6,412
101,18,51,17,222
16,143,498,43,37
105,498,131,24,157
238,84,157,51,55
157,81,3,145,114
26,17,11,267,8
145,518,127,99,40
360,202,50,234,14
84,420,35,236,202
14,498,51,114,222
103,92,102,86,45
17,412,133,555,111
157,517,498,497,236
245,157,11,131,106
41,75,84,35,23
555,59,99,161,28
99,21,37,22,51
157,202,141,67,64
420,164,19,83,50
51,22,21,81,80
53,202,111,875,31
143,350,40,25,497
80,63,99,50,555
143,222,50,63,202
35,245,69,64,83
254,147,53,59,99
99,84,141,350,35
157,11,238,64,67
157,245,11,238,91
157,35,54,11,64
75,98,81,254,85
91,23,11,238,104
21,83,36,267,86
86,17,420,24,19
57,127,164,3,13
111,86,25,31,99
157,21,555,11,202
412,89,157,53,58
63,55,17,74,28
101,157,238,240,154
157,64,92,19,22
10,98,555,711,11
6,420,875,432,133
555,3,777,131,157
103,99,498,21,17
518,99,350,16,1
17,238,25,157,91
245,21,236,13,9
157,55,238,64,141
56,245,106,59,121
245,555,56,875,83
141,157,91,53,555
117,21,5,16,99
110,236,17,11,51
161,101,157,17,64
75,92,157,86,10
202,18,236,145,11
412,45,157,142,39
223,3,101,5,99
36,24,11,17,21
11,82,141,104,254
68,39,42,134,81
143,19,267,56,497
45,63,18,223,150
254,5,24,141,13
143,147,518,25,350
157,9,238,119,202
25,63,555,412,89
222,25,24,53,202
90,202,19,53,81
498,21,58,114,236
99,267,117,16,111
83,420,497,245,13
6,11,18,141,59
99,12,412,16,110
67,222,18,157,81
238,119,11,19,24
22,222,17,110,25
99,63,86,50,21
19,102,99,56,63
91,1,10,141,555
141,121,114,11,238
13,8,35,18,6
238,11,245,64,157
141,19,555,157,150
157,17,11,25,236
131,81,19,103,145
22,222,202,86,81
11,32,22,86,9
238,53,157,55,64
157,80,37,142,29
201,111,89,12,497
25,127,117,136,15
21,25,143,51,16
267,99,1,161,117
245,80,18,23,84
98,31,22,120,19
121,56,64,202,555
141,121,235,245,164
106,62,86,50,1
103,202,102,203,81
42,69,161,517,10
164,25,555,432,19
238,99,7,245,64
145,18,19,99,21
18,202,81,51,360
222,51,145,350,22
141,9,11,121,245
21,101,145,238,20
92,82,78,106,523
84,777,53,80,54
106,35,19,120,50
157,45,119,103,53
13,245,7,131,17
21,99,19,5,51
157,24,105,777,236
86,412,11,157,58
202,21,141,145,22
555,147,80,412,497
157,99,21,55,202
117,86,350,17,16
16,143,89,99,111
86,19,17,21,54
157,11,19,75,21
238,202,164,114,420
164,80,3,516,161
222,82,29,202,555
81,145,134,103,99
121,141,22,203,145
166,29,236,235,350
161,99,63,25,16
101,711,99,5,25
86,45,63,10,62
516,141,202,24,6
54,19,150,75,106
77,102,120,5,24
22,51,21,19,25
516,18,36,240,96
238,67,157,45,99
82,150,75,245,420
157,21,222,39,75
64,92,157,202,48
99,22,37,21,222
24,86,11,157,64
21,17,51,86,11
222,99,67,498,103
37,40,89,267,350
19,54,45,53,62
11,141,19,22,21
2,17,86,518,9
142,84,498,350,28
99,103,21,25,81
18,53,145,236,21
86,98,62,157,2
21,37,63,25,235
64,145,202,119,35
99,142,222,518,498
107,84,412,64,55
157,141,11,105,1
5,53,412,12,201
412,157,145,202,238
69,161,157,497,11
235,99,498,420,45
11,19,141,6,1
117,63,25,875,98
157,23,86,84,22
157,11,141,84,64
157,24,254,121,122
99,25,117,16,43
82,102,131,55,114
4,157,143,5,19
222,141,75,102,145
84,91,35,8,131
122,103,69,24,157
121,84,3,120,29
11,99,25,22,157
11,157,17,238,29
11,141,18,555,222
53,412,145,57,51
202,157,67,51,99
82,2,131,32,83
157,39,18,412,45
202,51,35,235,157
157,82,238,92,55
74,99,21,18,11
103,235,420,37,164
5,14,9,17,99
497,141,350,412,56
157,55,122,119,238
157,154,432,33,48
11,23,75,17,157
21,145,202,99,63
37,16,117,131,497
202,45,99,21,18
202,268,238,18,145
82,141,245,19,122
555,157,99,11,6
157,41,67,38,202
25,267,37,63,22
21,102,55,58,266
254,32,245,60,111
122,21,110,24,202
64,55,157,11,17
131,22,99,157,107
6,516,141,17,555
25,43,518,143,106
36,105,45,34,19
64,161,141,84,142
25,412,223,89,267
25,74,17,22,12
134,63,99,517,25
157,63,161,64,105
145,81,22,21,40
101,72,82,777,22
9,19,11,99,147
238,86,157,84,141
33,17,121,31,16
157,150,67,23,240
25,36,201,50,161
11,64,105,35,412
99,37,39,40,43
202,412,498,3,222
103,25,99,523,15
143,17,267,24,21
11,106,77,113,254
141,254,86,120,875
157,99,119,89,75
157,64,53,17,238
25,89,86,80,53
202,114,145,21,421
99,235,518,61,8
518,63,161,15,43
360,21,498,235,12
25,103,22,43,21
105,62,38,54,3
99,350,17,80,74
25,143,119,22,498
157,64,141,238,11
51,555,15,201,37
75,17,5,45,63
55,127,245,7,84
86,21,99,62,777
555,245,84,91,7
99,25,53,36,86
77,23,21,555,18
238,24,157,86,11
238,157,64,121,412
350,518,497,99,235
99,53,25,201,45
50,103,99,203,117
98,157,202,11,141
99,16,21,222,25
8,44,24,131,39
64,203,2,77,24
150,24,164,126,133
83,98,81,555,75
29,12,497,238,412
62,157,39,875,11
16,117,40,267,21
99,267,222,16,145
202,67,81,29,25
111,50,53,80,51
498,222,103,142,16
104,28,121,102,64
86,1,114,18,350
55,35,77,157,53
99,89,111,412,45
164,55,83,157,84
222,18,114,145,254
131,517,555,245,3
147,22,145,99,84
112,83,166,516,164
238,119,157,91,141
17,157,53,21,86
157,75,17,62,106
99,3,18,245,45
5,89,92,106,875
238,122,67,23,64
29,222,11,67,420
498,145,15,523,360
202,157,238,19,122
103,145,498,18,40
142,145,133,498,518
157,238,11,121,64
17,164,141,81,555
360,555,81,99,18
157,777,62,141,266
161,22,21,51,25
145,51,350,99,147
25,53,555,497,105
555,131,53,111,45
19,875,86,11,44
202,45,4,51,29
131,105,245,85,24
157,11,5,141,266
58,89,53,5,142
110,235,432,236,202
91,103,131,518,90
141,245,555,203,64
131,34,63,50,555
238,157,22,91,11
222,202,497,21,15
15,497,45,25,498
12,25,15,497,22
11,12,222,350,22
11,56,19,121,86
25,11,111,119,17
497,12,498,81,20
101,99,21,498,17
3,19,254,32,91
99,89,25,101,45
45,131,157,38,99
157,89,80,120,25
28,86,53,33,107
10,18,498,222,110
238,107,24,141,11
238,119,157,69,55
99,16,25,37,147
238,3,26,516,115
235,110,67,38,126
875,131,234,24,120
91,5,75,157,23
157,555,64,5,45
11,350,50,555,235
30,17,9,111,101
99,141,222,350,3
86,63,3,62,75
21,429,29,19,254
68,19,203,45,25
17,236,154,412,98
45,101,222,82,51
498,21,81,131,523
41,106,150,98,875
143,59,11,412,126
268,107,11,2,111
22,111,134,145,25
254,412,64,43,111
84,75,141,114,39
121,81,29,99,11
498,25,497,145,17
48,22,11,5,21
22,23,498,86,31
99,21,84,51,222
111,74,201,45,17
86,875,82,17,777
99,350,44,17,21
77,75,45,36,17
238,17,19,107,141
119,25,420,412,45
12,24,99,43,22
86,122,875,58,99
157,11,19,107,24
157,99,22,7,81
45,74,54,202,51
21,22,99,25,17
6,20,3,5,53
25,99,222,37,50
157,110,119,106,122
35,141,19,157,121
412,432,555,12,35
119,238,157,79,64
19,11,48,75,57
142,20,150,518,432
518,43,102,24,103
99,53,45,89,222
122,157,86,555,517
44,21,25,82,350
62,45,25,84,427
246,1,7,10,28
147,99,22,142,23
17,51,18,57,43
19,21,56,17,25
21,99,161,245,85
99,22,45,21,86
19,145,555,53,107
