Champion1,Champion2,Champion3,Champion4,Champion5
103,39,84,164,40
81,236,202,145,51
86,876,238,54,84
81,145,236,360,202
104,120,234,64,76
81,157,7,84,67
64,120,141,104,203
59,64,60,25,143
81,222,145,67,64
421,163,64,104,157
412,497,12,201,64
145,81,360,43,498
78,127,114,150,68
61,126,268,79,4
64,12,421,85,236
64,104,76,30,238
79,106,98,4,54
44,145,81,67,58
64,67,60,81,53
236,64,102,245,266
92,8,238,119,164
432,64,92,78,412
81,145,236,202,102
76,412,53,64,81
60,421,76,104,5
81,555,99,111,53
81,114,7,76,105
41,126,266,114,157
51,81,236,145,202
34,64,60,236,238
523,202,110,145,236
412,117,53,4,67
11,91,164,266,81
98,23,55,117,104
64,60,59,121,157
64,67,157,236,81
142,40,145,523,432
126,81,64,76,104
517,39,84,238,7
64,238,157,236,126
4,91,875,517,106
412,89,99,111,43
412,498,64,81,145
26,98,54,223,57
77,11,86,64,81
81,51,28,67,103
103,254,84,39,142
157,126,64,38,238
136,8,74,238,7
27,120,84,30,33
126,164,236,114,58
203,777,360,51,245
64,81,92,517,157
64,238,412,157,81
64,104,76,245,60
59,223,122,76,24
44,14,164,39,555
350,117,89,145,21
223,154,516,245,350
64,76,234,104,163
74,117,240,81,19
64,157,246,131,58
150,81,266,114,245
105,112,236,7,64
164,114,126,39,517
555,53,64,412,92
157,238,81,64,145
157,7,76,4,39
555,157,201,81,12
64,238,67,81,523
43,12,40,412,111
145,202,81,67,412
68,114,32,142,21
64,145,236,81,67
202,7,63,64,60
517,64,202,81,104
81,64,203,236,145
84,39,517,236,142
41,82,202,104,86
412,201,81,53,223
64,5,25,76,238
126,39,236,84,157
34,45,157,350,115
17,91,53,412,81
526,150,36,420,516
266,126,64,81,412
157,81,238,221,202
432,35,43,497,53
64,121,104,876,81
164,114,266,777,84
412,64,154,81,157
81,112,61,76,134
238,412,157,64,7
4,81,112,412,61
60,267,236,245,81
41,82,54,36,516
412,64,43,126,4
223,7,53,82,1
119,236,86,157,105
81,145,64,202,412
67,64,81,236,145
107,120,98,121,203
78,421,203,5,79
81,67,236,202,145
164,104,58,39,517
122,516,223,24,58
59,101,11,79,60
4,164,238,127,110
16,267,117,43,51
142,64,81,157,238
35,76,245,64,163
164,64,112,104,76
58,121,203,8,141
39,238,84,517,126
69,85,84,134,62
43,104,77,120,56
81,145,202,236,21
4,112,147,61,68
412,238,117,517,81
39,58,150,222,53
58,114,164,68,266
76,245,120,91,64
28,9,84,16,20
39,64,84,222,145
222,67,202,81,145
64,157,238,76,7
360,67,80,236,86
111,89,43,526,412
98,11,62,8,114
7,236,81,64,39
163,117,99,142,4
92,39,266,84,517
145,39,22,67,157
142,236,39,145,122
19,14,266,50,412
154,53,101,157,25
107,13,43,150,114
105,64,142,517,39
145,81,523,202,360
245,104,2,64,517
63,60,412,103,134
67,222,145,81,51
81,360,145,236,67
55,91,64,7,53
421,121,64,203,163
245,142,61,517,105
64,104,30,39,40
4,245,238,105,91
53,81,236,64,111
69,81,67,157,236
69,145,81,236,245
22,51,36,67,81
55,157,81,236,7
11,64,92,157,238
154,53,161,81,245
412,64,53,35,7
89,12,111,201,48
39,26,89,40,103
498,96,29,202,79
777,157,517,84,360
427,43,28,64,75
203,236,64,163,67
145,222,21,51,202
350,234,39,147,517
104,55,517,64,7
81,145,114,67,157
4,112,7,236,84
145,107,64,81,67
145,141,238,222,81
81,202,222,145,21
51,81,67,236,80
17,64,234,76,107
412,40,21,81,117
8,245,131,266,246
79,64,60,126,59
236,64,67,238,81
266,39,150,8,58
84,122,107,79,517
157,64,238,81,67
64,67,157,126,104
555,81,53,121,412
81,145,32,1,18
55,64,11,81,122
111,30,143,20,32
81,236,202,145,222
141,777,20,360,555
78,58,412,107,64
126,114,238,236,122
875,141,245,58,111
89,33,350,53,555
64,81,76,236,412
145,360,81,236,523
154,98,64,59,106
43,111,89,53,412
6,92,36,223,11
81,64,202,236,51
235,412,202,117,81
76,120,60,64,53
53,89,59,64,104
235,21,81,51,4
523,222,360,67,81
412,64,53,67,157
104,64,79,60,76
91,112,80,777,42
412,12,53,201,223
20,58,92,8,101
3,875,134,126,112
412,67,16,81,40
234,104,203,64,131
81,64,145,51,236
412,61,60,53,267
114,67,122,164,81
117,164,238,4,67
64,412,76,92,157
360,236,222,22,145
55,101,9,53,238
15,202,222,57,145
89,235,114,99,43
81,523,412,145,236
64,104,157,76,39
126,202,51,81,107
107,11,238,245,81
3,517,236,39,711
69,246,266,136,412
64,81,67,157,236
523,81,145,429,360
222,96,202,81,523
119,67,77,11,5
24,86,126,39,13
246,245,51,876,104
202,145,81,236,360
236,81,64,412,103
157,777,202,517,238
4,101,64,517,81
57,38,3,74,86
157,64,126,24,238
103,236,84,360,777
154,163,161,75,157
163,104,876,30,120
7,127,246,76,22
164,76,64,104,163
145,67,81,360,236
64,876,245,203,141
81,55,145,236,498
141,154,876,20,28
523,81,360,145,157
53,412,875,555,12
126,39,114,41,164
236,81,238,145,110
64,236,112,81,157
105,112,92,10,24
76,28,91,350,104
117,147,350,40,267
555,412,53,107,54
141,60,9,238,51
141,106,64,77,91
64,412,104,60,245
145,236,112,18,202
157,238,64,875,266
81,145,202,39,22
105,35,84,104,80
246,238,91,711,7
412,143,43,53,64
246,4,14,240,58
145,236,89,81,202
101,516,81,412,53
350,89,12,53,21
89,12,57,497,32
17,113,57,86,126
412,12,126,235,111
412,101,98,81,13
67,81,53,412,236
246,517,104,777,238
142,517,7,236,3
64,412,53,555,103
60,64,81,7,67
91,121,64,164,81
127,61,25,112,58
126,150,164,39,887
64,67,150,81,92
84,68,103,3,711
76,28,245,9,246
79,412,53,81,41
360,51,145,81,236
104,64,142,76,245
111,412,21,236,51
360,145,81,236,67
4,236,3,61,38
92,157,238,64,81
84,517,79,360,157
117,57,40,12,43
64,76,203,104,245
777,234,517,164,64
20,77,245,3,50
89,412,81,57,114
68,117,55,39,51
64,60,238,104,12
62,127,101,74,516
154,3,81,245,516
145,236,81,360,121
20,5,245,68,76
78,266,164,114,39
80,107,64,246,39
122,875,84,517,223
107,164,517,245,114
53,25,17,43,45
104,120,64,245,76
7,63,105,246,161
60,104,76,64,234
412,111,432,67,81
117,12,40,37,121
145,81,202,67,222
150,412,236,266,81
157,103,61,238,53
16,40,145,498,21
131,246,58,517,72
91,238,56,555,121
80,157,24,517,39
39,777,246,360,92
81,145,236,875,67
64,76,60,4,7
64,67,60,76,114
81,236,145,202,67
81,145,67,498,236
14,236,145,81,110
126,91,69,39,64
61,105,51,81,16
777,29,23,236,234
64,79,81,3,412
141,91,64,133,67
122,83,79,6,78
105,64,245,91,7
555,497,89,111,101
523,18,360,222,429
246,24,238,157,98
76,28,104,68,163
92,126,41,120,68
245,120,122,203,240
157,81,145,67,238
107,92,516,58,11
523,81,202,145,236
517,777,84,157,55
412,53,64,43,89
7,69,103,711,238
89,412,267,40,43
14,64,432,412,79
145,64,21,24,81
412,89,143,12,555
117,12,89,350,16
523,145,81,360,202
53,80,33,12,117
64,81,67,157,120
117,267,147,202,235
145,555,50,235,67
15,22,21,51,235
421,39,78,64,145
92,84,64,25,157
145,81,92,236,121
18,222,221,360,145
78,517,122,39,20
427,105,74,50,53
92,81,7,67,34
34,64,92,81,30
103,81,84,236,38
39,25,142,238,41
35,76,30,67,245
81,236,121,202,145
59,120,28,56,10
119,246,14,64,13
412,238,64,7,142
412,81,64,80,111
35,203,17,202,201
107,11,64,58,122
122,86,106,58,55
81,412,53,157,19
28,2,11,99,113
102,62,154,131,497
40,267,16,117,350
101,99,42,7,498
68,157,64,42,81
64,103,122,82,79
60,421,64,58,164
68,43,111,57,12
81,236,145,28,64
112,64,81,42,777
114,223,6,236,54
81,236,64,61,7
497,62,112,28,432
145,26,22,81,201
104,48,2,245,30
157,238,64,517,91
7,238,55,81,157
16,526,43,40,99
81,236,67,64,145
91,238,64,81,67
222,523,145,81,51
81,145,236,412,202
245,104,517,234,20
24,157,114,164,85
34,91,14,412,26
523,81,39,104,145
39,516,84,157,80
246,236,81,104,64
81,236,67,498,76
429,81,202,222,236
875,777,157,234,11
145,498,81,21,360
412,53,223,497,555
64,238,104,234,76
18,222,412,202,21
143,267,412,53,201
84,55,157,777,39
412,53,201,81,12
58,412,145,81,64
80,53,89,32,37
26,17,518,103,81
64,7,76,412,60
69,2,245,50,114
24,1,114,106,427
157,268,517,76,238
34,99,64,81,76
421,157,121,64,245
122,875,157,887,53
64,412,81,53,105
67,81,64,238,157
238,236,145,51,81
236,112,4,68,67
86,41,266,43,58
412,53,555,64,67
64,76,81,67,92
81,145,236,64,51
64,91,81,245,157
145,360,81,67,222
555,236,119,67,498
145,22,202,222,103
107,121,412,64,28
81,412,222,360,145
240,63,58,202,68
78,117,61,122,4
41,157,81,236,11
141,245,777,266,234
81,99,54,56,145
81,236,412,145,64
120,76,876,141,104
126,164,266,39,517
64,76,60,30,81
81,145,202,222,360
76,64,104,60,163
412,12,201,555,497
236,81,67,145,114
711,350,236,145,64
64,76,104,245,141
164,59,56,60,103
81,64,59,157,145
112,42,517,711,103
145,523,67,157,236
39,164,238,266,58
421,30,60,64,104
64,30,76,163,104
711,35,80,238,236
43,120,412,203,76
145,81,360,202,67
145,81,222,236,67
412,555,53,497,55
157,64,412,98,164
107,238,8,157,104
45,92,67,13,64
202,81,92,115,222
38,114,120,81,57
131,64,102,104,81
64,4,68,7,81
64,76,157,4,81
21,236,51,145,81
142,122,64,157,498
412,81,103,111,53
266,84,117,76,235
238,517,84,777,157
67,236,112,245,7
64,104,76,126,163
39,238,64,777,517
9,80,1,412,67
12,497,43,121,238
117,37,99,16,40
64,76,104,60,55
238,157,53,91,64
81,236,145,238,222
157,238,107,236,202
91,238,412,711,517
432,21,518,202,67
122,875,62,39,266
104,120,131,81,4
126,112,4,7,104
202,81,222,67,51
8,235,202,22,21
21,37,28,25,222
39,7,238,164,517
117,80,89,37,113
141,875,266,157,777
41,24,23,875,64
14,82,266,64,79
89,53,43,40,12
43,497,25,40,48
238,126,157,64,517
81,429,67,236,145
82,120,50,24,58
60,203,131,121,421
64,157,60,76,81
41,126,84,114,64
39,142,7,84,238
81,110,29,145,120
35,39,9,104,141
64,157,81,238,104
517,157,84,777,81
81,202,145,236,51
875,92,236,360,145
35,103,236,245,145
39,2,164,80,121
60,64,876,11,104
104,76,64,234,245
203,141,76,104,234
412,92,235,7,238
145,202,81,360,236
516,84,86,14,122
245,266,164,517,64
64,92,81,875,67
13,7,517,157,61
412,26,236,81,24
157,122,238,412,39
81,523,202,145,22
145,360,202,523,81
81,145,51,222,15
64,104,234,5,245
81,145,360,236,22
92,164,126,64,236
81,236,157,145,412
78,4,27,20,104
96,22,81,29,202
64,92,107,76,157
81,145,84,236,39
22,67,51,81,202
103,134,63,25,67
523,360,236,81,234
154,412,64,33,78
64,104,107,81,7
412,236,202,81,18
412,117,43,40,238
201,421,14,150,526
157,238,64,101,412
64,104,76,30,203
202,15,53,51,30
4,38,34,134,112
157,91,39,81,64
145,81,236,360,523
202,81,360,145,236
53,555,60,202,4
81,145,236,67,238
39,145,236,64,81
81,145,236,92,67
64,81,59,145,236
60,81,222,133,202
412,497,81,236,60
222,67,81,202,145
236,202,164,51,145
55,92,131,39,103
875,104,120,126,78
412,64,81,201,43
64,60,238,412,157
81,145,360,222,67
164,81,51,145,202
21,145,64,51,81
27,711,104,38,106
246,84,39,517,80
98,90,79,154,64
107,92,875,64,39
119,412,21,202,81
421,104,76,60,64
85,266,58,875,8
157,92,238,64,114
4,112,13,268,38
86,236,555,69,81
64,5,412,104,8
81,51,67,222,236
89,53,61,24,84
122,58,54,223,112
245,64,777,122,141
120,68,56,64,2
41,887,104,163,112
122,89,56,54,58
145,360,523,498,222
76,114,85,58,203
81,222,145,67,202
497,117,432,43,412
60,76,38,64,8
64,59,157,104,5
120,516,28,7,11
111,14,54,245,36
81,145,360,202,67
81,43,117,57,222
64,107,105,60,157
202,45,64,81,15
43,526,89,412,111
34,421,64,429,81
126,164,85,517,104
81,145,498,236,202
91,64,81,76,104
145,67,236,81,222
60,59,64,40,92
120,20,245,64,203
55,81,245,114,7
89,25,117,43,111
78,106,82,875,240
421,76,64,60,104
555,711,875,245,154
222,145,81,51,236
41,126,83,240,112
55,64,412,157,81
114,163,104,166,76
238,157,67,64,1
555,157,64,412,7
16,117,350,37,555
39,517,238,64,84
432,157,81,63,122
133,164,41,17,112
202,81,238,145,24
64,245,76,104,876
517,164,711,39,7
145,81,4,28,202
81,202,236,51,39
145,222,74,360,81
30,164,12,111,555
412,64,53,114,432
39,126,164,517,7
39,126,164,114,58
34,245,120,134,103
3,268,68,518,126
53,412,64,12,235
112,4,711,236,7
106,240,86,122,101
117,267,37,16,32
17,64,157,31,121
64,134,76,517,104
16,61,114,78,1
145,81,236,67,51
421,76,60,56,121
67,4,64,81,38
429,126,68,76,104
64,67,39,412,114
143,254,114,64,53
67,81,236,145,22
166,25,234,7,64
8,41,38,84,82
150,64,157,122,154
117,40,350,147,267
412,201,117,48,16
79,64,104,60,59
412,53,432,238,555
360,81,235,67,221
117,103,38,53,81
238,105,7,84,61
104,157,64,39,517
81,221,67,202,145
7,64,84,517,236
5,64,120,104,107
350,117,21,103,28
61,81,127,110,112
64,145,104,222,81
39,64,157,81,84
53,412,57,111,86
203,235,145,64,38
427,92,157,64,67
117,16,267,40,350
523,360,145,202,81
26,63,235,267,43
117,57,145,86,4
30,134,81,80,517
81,157,145,236,64
57,222,81,54,145
103,202,53,81,51
64,104,131,120,60
107,21,222,119,51
64,412,113,121,103
245,76,64,60,104
126,164,114,41,39
421,64,76,60,876
266,122,875,82,54
81,7,134,236,84
236,23,202,498,114
75,19,31,112,22
412,432,53,235,350
517,114,266,39,875
145,55,222,81,221
64,126,238,67,39
61,42,92,76,69
238,64,412,55,157
350,117,16,28,40
60,43,57,150,68
107,164,150,54,126
412,201,12,89,555
64,126,120,7,412
145,81,523,360,222
143,64,17,161,141
157,122,64,24,238
22,164,145,126,81
412,101,111,223,53
64,81,59,245,121
166,875,555,3,11
64,523,234,145,236
164,114,55,127,131
117,84,103,113,37
154,59,64,31,81
92,157,64,67,81
60,64,104,76,131
58,516,266,85,517
266,98,54,58,164
64,266,236,81,114
72,48,21,119,33
81,145,202,22,498
81,145,236,64,429
34,64,76,81,412
106,122,517,58,126
89,111,80,81,67
103,105,50,101,234
412,145,81,64,157
81,236,67,202,145
555,91,157,777,3
111,89,412,80,245
57,27,58,64,41
164,39,58,126,114
55,107,114,238,236
59,120,113,121,107
157,238,236,64,67
25,16,432,43,33
78,57,106,37,412
236,266,114,64,41
119,41,164,67,107
60,64,104,79,421
55,875,39,122,245
7,103,81,22,51
67,245,157,84,39
157,64,24,62,59
268,112,238,7,13
67,22,51,99,21
64,145,222,76,126
81,43,64,157,222
79,875,81,64,517
777,238,517,245,64
432,53,412,142,157
53,432,267,25,74
92,64,412,157,67
145,81,236,498,157
104,12,203,121,5
64,76,421,60,120
142,76,202,105,360
20,350,32,122,19
523,76,360,145,222
523,202,81,145,236
81,145,222,360,202
412,53,432,25,43
81,53,51,145,412
157,64,421,238,121
43,12,497,412,53
81,202,236,43,51
8,114,10,164,223
164,150,104,64,266
523,81,222,110,145
157,55,238,7,517
266,78,64,81,58
104,120,78,203,154
412,53,64,81,67
7,222,67,268,888
81,145,99,202,235
45,127,89,63,142
58,64,164,126,516
39,55,517,84,142
157,238,266,4,39
238,517,39,4,157
555,64,875,711,238
67,64,92,7,81
64,76,80,79,81
236,145,64,238,360
90,112,38,4,7
777,157,126,84,39
53,555,412,89,201
50,81,202,18,8
64,222,60,163,245
39,157,67,81,266
131,120,107,55,106
236,81,41,202,4
222,145,18,81,51
222,221,236,202,145
34,120,57,222,26
78,35,7,497,64
101,555,150,106,134
45,25,518,110,50
81,145,360,222,523
412,53,25,12,201
114,92,157,64,76
76,64,104,777,236
39,517,84,238,64
61,21,350,43,99
91,13,777,58,7
555,16,161,43,412
19,133,121,203,157
57,89,432,107,53
64,76,121,60,104
54,57,112,82,61
555,3,121,105,9
89,53,267,81,12
45,35,67,81,51
117,350,103,267,99
164,64,517,61,131
104,421,2,5,64
104,421,64,121,60
64,236,157,60,238
157,141,875,234,555
81,67,236,51,238
7,134,142,4,112
266,92,126,887,64
90,16,11,4,53
45,40,50,267,161
523,145,81,202,360
76,64,518,141,254
222,202,112,81,145
30,53,412,427,16
412,421,51,120,222
432,72,90,245,34
203,254,236,145,238
114,164,126,24,85
64,81,17,5,67
81,53,202,91,523
67,145,202,236,81
202,22,145,222,81
157,412,58,122,777
777,141,39,238,157
23,17,24,8,86
157,55,84,92,8
517,777,234,84,875
164,150,84,266,81
254,113,121,60,81
517,164,84,64,266
246,777,517,4,84
145,81,12,22,360
154,67,64,25,421
64,81,412,67,58
63,117,25,40,203
98,81,412,25,67
64,5,84,76,104
145,81,104,236,64
91,98,238,64,19
235,81,523,51,236
64,104,76,238,119
157,360,222,412,53
240,53,157,75,14
121,107,240,98,141
236,221,81,360,145
64,104,245,238,55
5,122,517,62,555
74,82,45,6,30
81,120,117,78,126
81,145,523,202,360
80,238,711,54,43
163,64,104,236,81
24,64,126,69,234
11,875,157,245,234
17,40,57,16,350
64,79,157,412,238
266,234,8,24,157
157,67,81,7,412
122,875,82,157,266
145,81,360,202,222
81,67,412,157,53
131,120,91,67,24
234,64,76,131,141
64,104,60,76,238
86,36,34,91,64
145,236,81,202,64
157,875,235,517,64
8,266,85,164,114
64,121,245,141,421
142,127,51,81,35
145,18,236,131,104
98,126,150,266,68
11,157,67,64,81
98,64,122,57,67
127,67,145,517,235
35,245,121,5,91
412,53,43,117,12
412,12,497,111,121
64,104,76,203,245
238,412,350,3,89
157,114,11,238,103
63,81,111,266,412
202,523,145,360,81
81,145,360,202,51
81,11,157,53,145
57,164,58,68,114
234,84,11,203,64
234,10,777,120,104
64,4,238,412,60
26,34,41,68,4
145,360,236,81,235
157,64,238,67,145
711,34,120,103,89
92,39,126,157,164
427,69,38,134,142
91,266,64,55,238
157,84,517,777,39
145,81,21,202,236
126,412,517,39,141
114,117,236,17,64
412,111,145,43,89
555,412,497,111,25
64,238,39,7,236
67,121,157,360,107
236,246,84,142,134
145,202,523,81,235
64,39,134,104,84
202,59,145,64,76
107,157,238,64,121
76,64,91,234,245
39,157,6,67,266
8,105,80,3,516
432,13,202,75,85
39,64,120,134,98
41,107,64,157,58
107,120,64,81,238
107,58,164,875,266
33,30,16,89,201
67,222,145,54,81
246,92,7,64,81
266,14,98,62,164
126,164,68,41,81
24,59,81,54,38
57,157,24,78,120
360,117,157,145,236
67,145,236,64,81
53,117,25,89,201
89,526,78,39,53
41,39,34,53,268
245,76,104,234,64
5,60,121,32,432
157,523,107,875,126
64,104,60,254,78
92,64,121,517,104
117,81,142,145,51
114,39,84,523,517
202,145,523,429,22
517,142,157,39,245
22,103,51,21,81
24,86,33,102,54
67,24,119,222,81
360,234,106,236,29
164,126,266,517,236
107,64,58,43,79
81,114,157,145,164
98,82,164,24,28
126,266,887,122,39
412,12,64,53,43
154,14,83,420,27
81,523,145,360,555
517,84,7,80,238
7,412,69,145,67
91,5,67,22,145
17,23,164,104,236
103,101,876,127,7
145,67,81,22,498
80,60,99,9,92
76,235,81,245,53
76,266,360,81,39
266,875,518,234,517
166,235,29,16,4
101,68,150,51,235
61,69,268,7,117
875,157,555,54,777
136,57,104,30,85
412,238,92,107,7
412,12,89,350,81
150,58,68,875,266
122,157,39,107,150
145,18,81,222,51
16,117,37,267,17
78,64,103,81,516
157,64,238,114,92
105,103,60,64,81
84,238,112,157,23
421,78,104,28,91
67,81,145,104,222
19,223,53,555,36
157,164,59,67,39
91,157,81,236,145
516,58,266,517,82
7,43,104,35,84
202,81,145,21,22
81,4,236,157,412
39,517,84,7,266
412,67,53,81,202
876,523,104,64,30
412,81,51,202,22
43,9,25,89,53
145,523,81,64,104
157,64,81,236,7
104,60,64,30,876
30,55,64,74,81
81,202,236,360,22
67,81,145,202,236
875,517,58,164,777
245,41,126,82,54
268,112,114,166,90
777,157,238,517,112
517,777,84,234,157
412,64,432,555,12
64,8,150,157,4
145,19,235,131,114
60,84,711,103,876
81,236,145,245,517
236,145,67,238,81
157,67,238,112,64
127,64,412,134,238
145,236,60,89,81
21,18,81,51,236
104,236,64,59,81
105,223,80,64,81
234,24,59,120,154
238,84,55,145,245
60,79,203,64,92
89,12,117,43,104
91,238,11,157,122
145,81,235,110,67
53,89,37,111,143
517,777,39,142,157
523,555,145,202,222
3,76,67,7,84
39,157,64,126,114
164,266,58,24,13
164,10,13,84,67
234,56,166,517,777
68,98,75,64,59
268,112,421,27,164
81,236,145,498,67
64,104,876,517,76
39,81,145,236,157
103,142,81,84,99
875,266,84,104,517
412,103,157,67,238
360,145,81,67,222
68,142,18,122,268
120,555,79,115,18
266,777,875,234,39
101,85,777,555,163
267,43,117,412,89
41,126,120,202,81
523,429,145,114,517
81,412,145,202,22
59,81,238,236,61
555,432,64,37,89
64,235,81,11,4
157,7,4,246,81
126,164,58,266,92
114,39,875,126,84
222,81,145,202,236
13,126,875,64,112
432,64,201,81,157
427,56,777,75,157
17,412,75,30,53
81,145,523,202,51
222,81,67,145,110
44,53,350,412,111
157,55,64,412,238
412,432,53,79,497
104,421,11,121,64
81,523,145,22,236
145,81,523,236,51
69,54,157,64,11
235,202,81,101,99
41,79,48,113,5
157,67,107,81,236
67,81,236,222,145
117,105,12,64,80
64,142,79,107,53
81,202,157,236,39
555,412,432,875,80
64,131,234,76,5
81,497,236,145,4
43,161,111,16,57
145,412,497,81,38
360,81,236,202,145
120,20,9,69,236
498,67,81,236,145
122,245,516,164,157
105,64,104,84,39
64,412,76,107,432
157,238,55,39,777
33,64,59,421,163
84,98,80,76,64
91,64,238,245,81
76,157,92,64,81
81,67,236,157,84
222,412,67,64,81
53,412,201,555,432
67,777,84,81,222
64,76,104,126,421
16,12,43,117,98
4,238,105,39,58
81,222,51,145,360
76,203,64,163,104
412,89,12,53,43
222,523,202,145,81
235,145,21,60,267
421,104,3,875,131
164,122,58,24,142
19,1,22,25,20
203,876,777,104,64
76,45,60,245,64
412,157,81,67,53
3,7,142,8,84
412,64,48,53,60
39,412,64,122,238
161,101,40,136,99
11,64,157,104,517
238,84,517,234,164
240,164,39,58,266
238,523,517,39,76
64,104,141,236,157
121,59,64,79,154
119,81,202,429,236
89,25,7,117,51
122,64,53,54,23
236,81,202,498,67
86,154,875,58,245
412,12,117,236,67
117,99,16,64,25
7,101,67,157,69
57,111,12,89,223
39,236,126,86,84
64,104,203,112,60
81,145,202,64,39
64,104,81,60,154
235,202,245,103,141
126,157,81,67,236
78,29,7,56,8
121,67,64,157,412
61,7,38,238,142
68,8,421,13,121
41,126,266,39,164
236,81,145,91,523
246,105,69,517,103
523,81,222,115,6
78,60,113,154,59
145,360,523,202,236
64,60,59,245,421
84,145,64,21,81
126,39,64,104,164
164,266,24,150,57
81,25,53,21,412
64,238,412,157,60
157,38,8,69,268
777,131,80,238,157
203,64,81,104,777
53,81,157,517,64
35,53,64,101,111
69,64,203,126,48
412,64,145,76,81
887,58,62,104,266
91,268,126,3,14
126,39,164,13,85
64,76,104,131,30
53,412,21,236,40
157,64,412,238,122
245,62,82,80,266
81,523,145,222,236
91,67,238,157,202
222,81,110,498,145
43,40,12,497,201
421,77,120,33,5
421,43,111,98,79
26,412,12,40,89
64,58,157,238,60
99,235,21,80,81
157,555,28,777,64
51,81,238,360,15
412,432,53,43,12
350,40,117,267,99
55,157,81,84,67
412,268,41,64,81
64,104,76,67,238
163,202,115,50,21
62,58,266,89,54
50,161,421,48,117
55,145,360,81,517
711,142,7,80,236
64,157,114,81,76
145,81,360,222,523
4,517,61,13,38
875,360,81,203,202
145,203,121,81,54
89,111,412,25,99
