Champion1,Champion2,Champion3,Champion4,Champion5
154,120,19,121,25
122,875,86,555,202
115,83,42,90,38
6,21,145,110,86
21,145,202,18,15
101,246,4,13,19
157,86,202,122,119
6,19,86,36,58
83,122,54,21,555
246,163,112,114,44
141,86,63,53,32
141,157,39,266,84
37,99,267,103,63
