Champion1,Champion2,Champion3,Champion4,Champion5
157,164,76,141,555
92,164,7,39,114
517,84,104,80,236
238,157,517,777,84
76,420,223,57,54
1,150,83,201,154
79,64,76,104,60
43,89,267,117,222
62,91,64,131,104
134,412,81,64,98
64,517,234,145,157
245,91,64,104,120
103,234,122,81,104
19,12,412,63,54
63,99,57,111,23
555,235,101,432,50
142,101,99,517,115
122,6,17,516,75
51,64,4,81,145
154,245,104,113,81
64,81,104,67,555
421,78,106,517,79
517,81,56,238,39
202,99,16,101,51
154,7,81,64,145
157,141,104,777,9
117,497,201,85,33
20,9,11,48,56
157,238,81,236,517
360,92,67,81,236
81,145,360,22,236
60,64,555,141,76
67,157,777,360,81
81,555,21,60,122
67,84,222,81,55
84,81,145,236,523
412,81,64,145,121
876,164,101,222,56
81,157,238,91,39
64,24,81,157,67
107,64,81,164,141
81,412,22,145,236
64,236,58,517,164
412,51,236,81,22
202,145,81,360,39
163,76,7,91,517
145,64,81,236,412
53,412,14,98,25
28,517,84,202,555
81,51,21,22,236
39,777,84,64,517
81,101,202,235,80
238,157,91,11,81
105,350,39,54,16
497,432,43,147,223
157,164,875,238,161
420,99,16,267,202
55,84,39,157,67
107,64,81,92,104
142,81,64,412,236
81,22,103,517,236
55,67,238,157,222
60,141,59,5,1
39,58,517,266,516
104,3,517,80,117
99,64,412,4,202
99,117,350,43,21
154,429,412,223,222
104,266,5,106,60
268,107,103,101,75
81,67,64,39,236
7,157,238,64,76
57,267,117,98,201
64,81,35,145,76
238,84,67,39,64
523,51,145,81,202
777,8,141,50,555
350,143,147,57,876
30,38,101,8,81
22,145,54,68,81
64,517,875,39,81
266,24,555,8,4
245,131,104,81,23
67,412,157,60,55
23,90,35,53,245
777,30,236,523,112
238,157,55,67,81
429,61,121,58,238
24,114,119,164,101
133,21,48,122,254
157,7,145,4,238
81,51,67,145,412
55,17,81,145,236
64,103,99,67,35
516,75,77,81,157
350,111,50,89,7
112,421,81,236,517
44,412,350,55,117
164,517,141,131,101
523,81,145,236,360
202,236,51,81,15
245,91,84,164,54
81,202,145,7,84
107,64,81,53,412
67,222,92,58,157
64,104,141,234,245
412,53,432,63,26
145,81,523,236,202
64,107,67,2,245
54,5,53,11,81
39,777,64,150,59
81,145,21,202,84
62,64,120,48,36
131,7,84,246,80
360,142,777,238,246
412,104,117,53,81
157,120,9,13,45
164,106,516,887,875
24,14,106,114,131
420,113,14,56,121
245,202,86,236,6
64,157,240,39,238
67,145,81,222,202
119,81,222,67,202
517,157,79,81,38
266,150,82,58,875
238,91,777,136,516
81,67,236,145,202
777,245,246,517,69
64,412,238,157,39
164,875,266,114,150
112,8,80,127,202
81,157,64,238,41
777,76,64,517,236
12,101,117,89,80
142,48,236,50,81
60,141,421,64,234
412,526,875,89,497
555,101,166,38,11
236,81,145,22,4
235,134,51,112,81
7,127,103,245,121
107,157,92,64,236
76,67,236,54,39
55,64,53,32,7
350,99,89,117,21
122,92,64,67,81
29,202,99,145,56
4,126,875,777,517
103,25,99,350,518
67,39,81,236,64
523,202,429,236,119
20,104,106,141,91
164,266,517,92,126
91,875,245,84,141
91,122,154,86,516
350,117,99,89,37
81,145,67,523,51
11,157,75,141,86
39,245,84,157,555
412,43,235,555,53
142,234,42,523,99
145,81,84,202,517
27,41,126,114,412
81,64,103,202,67
142,4,7,555,43
777,234,555,64,131
60,64,104,76,92
53,412,238,67,81
53,412,11,67,81
104,236,67,64,145
40,43,235,526,114
38,80,4,44,164
61,3,154,103,8
126,4,236,164,39
59,105,17,111,89
222,81,202,145,523
64,4,55,126,236
63,412,497,12,25
412,555,238,64,53
81,236,157,64,92
412,26,53,107,117
412,89,236,81,117
157,145,81,236,238
350,498,81,523,117
81,64,412,222,145
78,81,236,498,67
98,57,80,58,111
145,81,236,523,202
78,555,240,518,45
67,81,64,523,236
154,150,84,54,64
28,51,103,350,145
64,141,76,266,30
91,81,360,236,53
157,238,7,92,84
64,555,104,35,81
64,245,412,60,2
53,34,13,105,89
238,64,78,107,157
777,517,84,55,157
202,81,51,61,126
81,64,238,67,236
64,157,69,8,164
122,120,91,86,36
4,81,67,238,126
120,64,83,121,3
81,412,236,145,67
235,81,64,5,104
157,11,35,76,238
92,157,64,76,7
203,76,64,104,2
13,112,164,14,10
154,246,76,421,64
117,43,111,145,350
412,555,497,12,145
517,236,498,81,360
113,203,92,55,104
81,51,145,222,523
421,202,555,350,412
145,81,67,202,236
61,236,145,81,7
117,350,16,55,267
81,145,67,236,51
81,523,157,145,236
64,59,517,60,78
64,76,157,245,777
64,234,104,76,55
64,236,67,81,238
4,104,76,64,81
92,157,412,67,107
56,134,90,16,25
81,429,145,498,64
39,126,104,4,114
157,238,236,67,266
84,126,777,523,164
238,245,122,875,86
62,266,234,875,3
81,22,142,4,112
145,81,21,25,236
222,523,81,145,202
126,64,875,82,104
236,145,21,51,202
157,90,7,64,412
3,112,75,42,90
117,142,202,134,25
92,777,360,268,523
238,81,157,64,91
80,127,98,58,54
64,7,157,202,18
145,81,429,112,157
81,145,236,67,142
25,53,89,412,40
112,38,517,80,126
92,54,53,98,85
236,67,81,157,145
202,21,18,51,81
67,517,81,222,236
64,432,412,4,81
92,64,53,238,157
142,245,127,266,117
7,81,76,84,39
55,246,238,84,35
55,157,81,84,134
145,81,523,222,110
412,222,64,91,202
875,3,82,420,36
39,64,84,238,7
56,99,53,20,23
54,223,53,64,19
64,157,81,238,517
412,25,245,81,64
119,81,67,222,145
22,81,145,157,236
81,64,157,412,222
92,53,81,67,64
412,64,59,157,238
145,498,81,67,412
20,81,104,21,145
235,89,147,22,117
517,238,105,777,245
64,60,35,104,92
157,555,81,238,412
81,412,236,53,51
412,53,92,81,67
245,157,238,103,25
64,81,114,157,875
421,24,238,777,53
517,131,777,81,67
114,104,30,64,876
157,41,76,81,13
238,4,24,80,58
7,238,64,157,80
412,64,157,53,81
81,145,51,236,67
81,64,67,236,222
76,103,41,32,30
64,59,104,120,76
236,222,360,498,101
64,5,24,92,11
36,16,48,37,12
222,81,202,145,22
412,112,236,145,202
107,104,39,126,69
43,117,89,412,53
64,157,7,67,266
145,517,126,555,157
51,81,235,145,523
875,39,64,157,517
76,64,234,104,245
81,517,236,145,22
201,12,89,412,53
56,77,876,121,24
64,104,60,76,236
202,81,103,78,51
81,236,145,51,22
412,555,53,25,101
412,89,12,44,53
81,145,236,235,202
157,777,141,238,39
67,202,82,236,145
35,157,64,81,4
432,101,53,555,25
60,68,58,80,59
64,412,81,53,60
234,39,777,523,517
8,81,7,420,64
80,518,28,432,25
16,117,37,161,40
202,236,81,245,157
64,104,236,245,203
875,154,136,41,777
78,412,67,145,81
76,104,360,64,67
24,51,42,5,63
64,89,121,412,60
555,157,81,429,164
145,81,236,104,22
91,134,126,69,61
234,84,236,81,13
238,84,202,64,157
126,164,266,236,54
68,4,164,58,126
117,101,89,131,64
412,555,157,67,53
81,39,498,24,67
39,157,238,122,517
39,875,234,114,523
2,106,234,64,62
27,64,142,3,245
45,54,18,51,53
238,157,81,64,55
81,145,43,22,67
117,111,412,89,3
164,122,150,106,240
122,19,141,107,234
43,117,40,122,25
126,517,202,104,85
67,222,39,51,523
203,245,131,141,517
122,157,64,39,81
89,111,12,875,99
518,81,236,34,31
56,45,222,101,81
145,517,64,91,157
238,81,523,55,39
76,72,141,254,77
141,122,11,555,84
777,236,360,157,81
25,43,57,21,235
154,106,555,81,157
150,57,85,79,267
24,104,245,498,107
81,92,157,236,67
81,236,51,145,202
22,117,25,81,21
104,64,236,517,81
119,67,115,107,81
164,58,84,245,39
39,64,105,54,53
126,58,79,236,112
117,99,16,350,40
81,157,62,64,236
887,142,84,7,157
41,122,14,201,98
412,92,53,86,43
246,163,555,103,777
103,112,60,39,134
412,64,238,76,61
40,89,111,412,43
89,117,17,80,50
150,266,2,120,24
104,266,236,126,76
238,64,38,92,59
55,238,157,39,8
67,145,81,222,498
81,101,134,202,103
497,157,238,412,121
238,64,4,157,76
420,86,121,53,28
104,77,64,120,60
875,777,81,360,84
81,53,412,236,64
517,777,84,157,39
99,21,236,107,81
154,122,150,79,64
412,64,201,236,111
104,517,39,245,20
166,157,39,236,81
875,35,82,154,516
81,24,104,126,64
122,157,67,81,64
11,145,21,67,236
39,523,84,164,64
164,150,39,266,157
234,92,157,76,56
145,81,222,523,429
67,64,157,81,236
50,35,420,157,8
203,104,39,76,64
104,64,76,30,245
64,122,157,202,107
81,110,21,42,18
81,22,126,115,236
81,523,236,202,360
157,91,92,39,114
12,412,81,111,25
81,236,84,145,517
64,203,876,51,412
7,4,81,103,238
517,245,518,131,147
107,64,157,67,53
157,81,64,7,236
41,516,64,79,126
67,412,81,236,238
84,157,64,517,39
236,51,81,412,53
516,67,81,64,412
104,64,81,28,60
81,145,236,131,67
39,126,236,517,266
64,81,91,236,39
7,238,61,84,517
48,59,245,104,111
69,39,81,145,777
64,157,238,67,11
12,412,526,111,236
157,81,64,92,238
122,875,54,67,141
13,268,42,164,427
53,238,412,64,115
266,63,236,106,13
131,84,245,81,8
103,238,92,41,64
91,157,67,412,81
412,64,43,81,117
67,81,145,236,202
875,81,202,22,145
64,81,104,202,236
55,53,238,12,61
164,245,203,119,887
64,39,60,157,238
67,145,236,51,429
122,3,777,875,54
76,64,60,145,30
161,111,133,267,106
517,777,75,36,104
39,517,55,84,3
81,67,145,96,523
67,222,360,64,202
5,236,51,60,64
60,76,203,104,64
86,19,7,166,235
164,126,85,39,114
24,122,64,67,120
145,8,141,104,517
81,92,78,145,51
62,412,55,61,106
498,145,39,114,222
92,145,420,75,157
81,89,201,40,412
238,64,55,81,157
81,412,202,145,53
222,145,104,81,360
350,117,40,16,89
64,120,238,104,79
64,107,35,412,53
238,55,517,777,84
157,64,164,875,238
81,106,57,53,99
142,238,84,38,517
81,145,64,236,202
89,98,57,25,54
64,76,60,81,126
136,350,147,103,526
48,201,223,89,12
523,22,81,202,222
157,64,92,238,107
246,235,875,150,164
4,39,7,67,43
78,9,518,37,1
84,145,7,142,238
59,55,104,245,4
876,120,76,104,875
39,126,234,517,114
24,54,104,16,22
64,157,238,84,4
64,81,555,412,33
412,81,145,53,101
245,234,141,154,104
238,157,875,711,84
64,104,81,76,245
99,523,89,53,235
81,145,236,64,238
6,51,30,875,555
78,91,4,517,39
81,64,236,110,104
84,246,777,91,234
26,22,89,25,11
64,76,104,39,84
517,81,76,202,876
64,81,60,76,141
76,64,79,60,104
64,81,412,53,67
69,27,154,2,64
141,203,104,59,221
164,41,240,78,202
117,145,22,81,103
81,145,523,202,51
20,81,51,22,875
81,412,21,22,236
81,145,523,7,51
517,142,84,523,81
166,235,21,81,111
104,43,5,81,79
55,202,222,7,81
80,12,89,43,56
64,157,8,126,238
350,145,81,222,19
245,104,64,421,164
154,245,145,59,81
55,39,84,157,141
39,64,245,517,238
157,55,20,412,53
8,105,777,11,98
55,81,67,122,104
222,145,236,67,51
81,39,64,145,236
76,104,64,245,60
22,81,145,202,360
81,64,497,53,412
115,99,18,53,25
64,13,104,238,81
80,145,114,517,81
104,79,33,9,30
127,81,35,154,67
11,157,64,81,234
103,81,145,412,21
35,238,122,412,555
25,427,60,79,64
59,81,412,60,99
92,157,39,67,81
875,236,523,145,876
412,111,89,53,98
81,67,64,236,145
157,7,238,39,777
145,360,51,236,22
84,238,245,517,8
81,60,64,245,120
412,223,53,16,25
236,3,83,103,101
432,555,25,43,412
245,120,157,154,238
412,67,81,64,238
427,31,83,53,48
60,28,5,164,55
64,81,236,53,79
53,80,89,420,32
60,120,131,102,30
99,103,81,51,16
875,517,777,64,350
157,61,126,76,64
555,202,875,235,50
35,432,64,412,50
58,3,8,4,266
238,81,61,157,145
64,555,53,59,432
238,64,76,164,104
157,39,517,777,64
86,254,22,126,50
76,64,39,104,30
11,245,203,67,21
412,51,25,89,81
64,202,81,4,145
234,77,517,98,64
157,92,114,64,238
523,81,22,202,91
32,222,67,102,58
121,268,67,76,81
523,202,145,67,51
117,89,350,99,267
4,61,103,246,163
81,412,236,76,202
99,63,432,101,161
82,122,150,86,157
517,101,166,78,14
145,412,81,238,64
412,64,157,103,67
64,53,81,67,412
64,126,76,238,876
350,117,267,360,145
164,38,58,234,54
777,121,82,516,157
154,238,360,84,202
39,126,81,517,145
67,4,236,412,64
67,145,51,101,412
134,24,518,59,54
245,64,59,53,104
236,18,110,498,96
145,222,81,236,157
131,84,58,91,7
523,22,51,222,96
53,103,412,157,99
64,238,76,60,104
517,234,104,245,30
67,145,202,51,81
145,202,235,81,360
107,122,86,157,80
62,85,266,10,48
12,157,238,92,86
81,157,266,122,875
24,875,62,58,114
117,99,16,21,40
64,60,875,79,59
126,107,64,266,57
141,875,150,58,106
157,81,64,39,145
254,51,245,21,60
39,104,81,76,517
62,164,39,84,234
64,412,55,238,157
412,12,111,53,81
268,163,13,421,18
24,107,164,59,121
84,48,114,5,432
39,78,14,64,126
81,145,236,238,67
142,64,518,238,777
360,145,234,81,147
30,64,81,69,117
517,64,127,777,103
7,412,238,64,245
103,99,4,61,238
555,67,22,145,43
42,72,22,99,91
57,90,103,516,3
91,67,81,202,236
81,236,145,51,202
91,55,84,517,523
89,22,59,43,40
11,64,80,25,10
64,67,60,7,26
236,202,222,523,84
64,266,157,81,412
81,412,64,236,145
81,64,236,412,429
157,91,141,64,234
84,517,875,777,81
157,64,67,24,107
39,517,84,126,7
122,64,31,59,236
517,157,80,122,64
412,53,11,12,222
39,107,114,240,58
64,245,81,517,236
121,28,120,245,164
103,202,101,7,53
4,67,81,157,76
117,16,267,350,40
121,60,154,120,246
55,3,91,80,54
9,107,35,517,421
81,145,22,202,51
35,238,64,246,234
64,23,234,2,59
81,64,39,412,523
64,81,67,119,429
60,203,64,421,104
86,24,64,13,157
81,236,222,67,51
150,81,245,235,53
111,69,117,201,43
9,56,420,91,74
99,21,51,25,147
523,145,81,110,202
81,360,236,67,429
350,99,111,25,39
81,126,236,145,110
51,59,113,38,54
67,420,92,131,236
64,157,81,67,24
12,37,89,43,1
131,875,517,3,245
69,38,20,412,236
267,103,134,43,76
35,101,32,53,67
498,236,81,15,121
145,516,91,3,81
154,68,17,235,1
360,39,141,5,64
412,53,91,121,266
64,101,157,266,122
55,555,517,99,64
161,236,84,555,7
523,145,222,202,81
81,412,236,202,53
238,81,13,92,157
39,34,84,8,13
92,64,11,53,54
517,157,81,82,84
421,64,203,121,67
111,81,201,145,15
64,126,121,76,245
24,79,121,7,31
84,875,89,517,80
157,64,81,236,76
105,39,64,81,157
105,238,59,99,58
238,64,91,69,412
81,67,236,145,498
91,8,58,56,54
145,81,22,39,360
157,246,84,126,517
64,412,67,81,236
157,555,117,238,777
412,157,7,67,64
412,25,101,43,81
555,89,157,53,412
60,64,120,113,80
117,67,147,145,99
