Champion1,Champion2,Champion3,Champion4,Champion5
7,84,516,53,105
157,777,141,64,517
157,11,777,24,360
555,157,11,238,122
98,5,154,57,254
57,35,80,64,136
157,81,777,86,555
16,145,81,412,64
236,74,13,56,76
9,245,55,141,64
117,81,143,64,498
64,59,121,24,81
64,81,157,141,236
350,99,103,25,53
157,39,84,523,67
99,163,117,89,143
11,157,517,35,105
64,104,245,2,59
234,876,104,64,23
238,92,67,64,119
875,81,58,54,24
106,20,114,11,266
80,20,89,53,64
64,81,103,67,39
81,18,63,90,15
238,84,777,517,91
104,145,360,121,15
81,145,157,39,54
91,121,236,11,412
81,145,517,117,141
89,111,53,201,12
157,238,777,64,517
99,350,21,16,37
236,96,22,360,99
67,145,81,222,360
64,54,67,81,145
11,102,98,81,412
81,22,115,202,80
157,39,555,84,64
111,101,516,54,20
30,117,57,98,86
238,157,777,84,517
67,238,81,145,64
145,81,76,157,67
92,7,81,236,126
238,99,105,63,245
555,35,29,136,78
203,154,28,2,113
10,111,202,21,555
142,22,81,58,360
81,145,22,360,222
91,238,55,64,121
875,8,24,131,39
105,104,4,30,60
91,157,84,145,245
236,81,67,64,157
55,1,7,39,105
238,121,84,64,120
10,22,11,221,67
163,101,91,111,50
266,145,517,516,54
122,141,20,157,69
21,51,222,81,67
164,266,875,54,154
157,117,777,711,266
21,4,104,81,51
107,54,53,64,33
35,53,23,117,111
222,81,360,202,21
74,33,32,53,54
64,53,81,101,120
84,81,517,64,157
23,157,122,58,141
79,81,103,60,161
67,81,202,498,412
117,35,99,51,142
35,104,84,64,141
81,51,21,67,222
518,421,498,350,131
54,22,25,99,81
99,350,117,412,53
28,74,64,164,57
122,516,238,91,8
555,80,157,245,122
875,222,202,266,81
412,98,81,516,157
131,11,38,64,7
202,51,22,523,222
39,157,238,84,64
17,81,57,25,420
145,222,81,238,82
107,104,875,64,157
28,147,21,89,99
131,245,80,517,76
145,67,81,236,202
69,875,235,240,111
103,53,157,89,64
141,64,238,84,39
64,81,18,157,7
145,81,236,39,103
56,4,11,24,17
16,103,45,28,7
99,89,117,145,25
99,101,63,555,18
51,99,25,17,67
92,266,81,157,64
236,107,121,67,266
92,50,412,81,420
238,81,104,53,517
203,4,56,64,104
350,25,117,267,43
412,81,104,236,103
11,86,81,141,82
67,81,55,64,8
777,64,134,238,106
80,141,39,58,86
99,78,5,81,21
157,91,81,92,145
8,517,157,245,104
122,157,55,39,86
875,84,164,126,517
53,91,254,711,555
238,53,245,517,5
350,117,16,37,267
26,51,555,202,236
99,89,7,69,101
81,101,45,22,51
122,53,101,57,80
107,39,92,11,56
81,145,39,157,412
122,105,54,81,53
111,555,84,711,412
56,81,11,63,28
517,157,55,254,235
58,164,266,875,106
82,58,56,875,30
412,12,53,64,555
555,875,81,82,360
99,37,350,103,76
117,267,25,115,43
157,777,429,64,238
141,157,84,64,266
517,777,84,64,266
81,84,39,429,157
82,266,86,110,777
81,51,222,67,202
51,99,21,350,25
80,147,64,24,245
68,150,107,9,126
122,157,238,39,81
101,92,163,142,21
86,238,38,58,103
11,236,80,54,81
51,21,89,99,22
79,36,106,48,222
35,235,101,517,57
39,203,245,81,67
127,101,81,105,32
35,12,111,412,53
517,58,39,98,777
7,157,67,81,11
64,120,98,103,39
111,75,54,98,25
254,51,161,222,63
112,150,81,202,145
92,122,81,41,157
266,141,24,31,777
99,16,115,117,89
350,28,518,25,235
412,51,53,99,67
67,350,133,54,10
777,875,517,84,80
350,28,99,518,497
222,53,412,99,202
360,81,145,555,84
412,154,516,127,59
412,64,53,89,222
157,54,555,11,875
222,53,81,51,22
777,141,164,82,157
427,35,350,89,56
25,81,64,104,61
222,81,236,51,145
11,2,24,77,19
238,55,7,157,81
63,412,99,53,127
43,21,236,202,45
99,81,235,51,110
240,120,114,8,85
141,92,234,32,157
120,517,80,875,13
23,157,39,67,119
350,117,99,57,32
555,157,236,11,202
157,777,122,106,80
420,21,81,1,89
240,19,111,555,266
99,13,11,127,58
81,145,67,202,51
64,157,39,104,76
420,11,875,360,141
55,45,84,91,81
412,81,53,8,104
432,74,117,101,111
67,81,412,202,145
67,81,53,7,145
235,236,106,12,89
412,89,11,101,516
104,145,76,64,60
81,67,145,51,22
84,875,412,238,517
67,64,157,81,79
201,53,555,81,497
64,245,81,39,145
122,35,238,875,517
235,202,164,67,39
67,51,35,4,11
222,63,17,45,101
222,203,202,68,43
53,81,25,157,36
84,517,141,420,91
58,516,86,54,79
360,236,81,157,145
245,2,81,421,876
13,412,98,64,121
35,268,17,67,105
141,157,517,777,555
875,555,86,234,141
32,84,412,81,99
25,21,147,99,45
267,154,89,82,76
222,15,22,18,96
126,7,67,238,64
84,91,157,141,777
30,104,80,51,28
17,134,81,35,122
101,516,154,8,420
12,63,3,80,36
39,76,238,81,107
35,4,25,9,57
35,80,9,54,89
235,516,81,82,51
122,50,516,555,64
238,157,92,81,777
53,412,238,150,36
58,67,81,64,38
350,117,147,16,99
111,412,101,5,57
157,234,777,82,516
157,517,103,236,141
67,222,126,29,154
98,39,69,11,236
64,157,412,238,81
81,21,67,51,64
875,19,777,54,157
360,157,64,81,222
64,157,92,238,107
64,92,76,126,81
122,157,350,555,11
555,19,157,122,234
67,55,98,105,81
39,126,236,114,104
39,141,64,104,517
122,81,67,92,54
119,56,122,236,121
157,91,92,122,64
74,142,61,246,1
350,235,25,99,420
157,141,238,236,19
122,875,82,157,777
157,777,39,55,58
61,42,110,32,54
555,81,80,412,236
106,141,99,35,103
60,76,104,245,517
22,202,21,145,18
107,3,11,21,83
157,238,517,84,360
64,67,101,81,53
126,145,13,523,429
64,81,57,22,51
56,120,4,80,21
76,516,54,24,64
39,157,81,145,245
157,238,64,777,875
122,777,82,516,91
22,420,76,67,33
202,98,222,113,21
64,120,104,81,59
876,78,18,142,145
555,64,11,777,517
238,157,555,64,777
81,67,145,202,18
876,516,104,82,3
154,64,517,777,104
238,84,104,39,202
517,3,875,106,89
67,222,236,157,29
142,517,39,145,20
238,202,875,121,236
777,157,84,55,235
89,37,254,90,51
76,64,81,104,523
21,235,202,147,43
38,64,80,4,35
875,3,518,80,235
11,412,29,53,54
67,145,202,222,51
516,106,875,58,122
39,238,8,90,120
111,12,412,40,201
99,555,53,32,412
28,120,517,2,20
89,150,420,19,83
55,157,11,31,99
104,64,76,81,120
92,64,53,81,107
350,99,103,21,147
157,360,39,145,238
238,89,81,67,64
412,350,37,12,53
150,240,164,266,82
80,25,19,412,6
54,3,56,21,33
67,64,32,51,81
86,875,81,32,48
5,154,141,36,876
25,236,412,238,141
412,51,110,222,1
350,99,201,89,53
111,11,54,15,60
99,25,37,117,17
420,81,157,143,67
245,518,112,517,875
81,145,360,51,84
164,114,163,54,7
81,236,145,777,517
117,89,111,268,497
84,39,517,777,238
115,3,99,518,103
157,39,141,11,236
11,51,101,67,81
360,266,222,202,56
12,54,412,53,64
81,161,53,89,111
50,25,99,555,117
17,45,22,43,99
150,85,3,56,106
150,222,103,81,875
31,57,53,80,412
875,246,122,114,234
35,120,11,51,101
55,777,516,154,84
145,81,236,114,84
54,32,117,131,80
154,20,33,104,516
238,245,24,157,103
81,67,64,53,157
90,61,245,13,23
99,103,101,517,516
133,9,39,141,83
202,101,157,81,53
64,234,141,39,166
202,99,81,157,64
64,246,84,76,236
203,76,104,114,78
64,81,432,103,114
19,33,80,141,234
20,89,141,58,412
131,20,106,141,246
517,19,266,3,24
64,39,81,92,62
64,81,238,11,245
105,238,157,164,517
67,236,59,78,114
53,54,21,111,81
429,67,145,236,81
33,89,111,11,5
69,122,223,56,412
238,103,107,121,11
154,64,78,245,141
99,1,350,25,117
63,35,154,555,245
421,222,8,68,134
20,412,32,7,80
517,126,39,164,777
67,51,222,22,360
222,81,99,22,51
25,101,412,17,16
875,350,11,54,19
22,81,245,51,21
412,777,89,99,526
64,203,154,245,141
222,81,145,67,51
58,245,157,150,106
81,145,64,67,236
51,81,39,106,98
157,64,22,412,875
145,81,360,202,235
517,164,8,81,266
141,22,64,84,555
57,81,3,22,56
81,145,555,67,236
875,80,777,81,141
875,141,145,360,81
62,58,420,39,875
81,41,145,13,8
245,875,141,126,876
555,80,35,84,145
412,53,81,12,99
516,777,157,106,81
81,222,67,236,64
67,429,92,64,234
11,67,105,18,55
222,67,51,5,81
55,81,157,22,145
517,777,8,238,11
222,81,67,157,104
412,81,64,107,67
39,164,157,112,81
157,63,120,11,64
84,55,517,105,69
64,81,39,238,412
55,53,67,236,412
222,412,81,12,117
350,117,99,3,89
50,141,266,120,268
51,145,21,53,222
63,35,711,31,876
25,81,141,24,5
245,64,517,76,81
157,11,875,777,55
777,81,64,517,523
555,157,53,21,141
235,517,360,145,555
81,67,22,235,51
157,81,555,141,145
39,106,13,81,245
16,101,99,111,32
517,245,11,141,39
360,350,267,16,25
8,266,24,236,39
81,222,67,236,145
81,157,53,22,202
110,236,145,21,360
58,157,517,17,516
777,875,157,141,11
64,113,154,25,104
81,89,236,54,59
412,67,81,236,22
240,57,236,78,98
89,86,75,54,91
64,11,101,81,92
19,518,22,23,420
875,555,245,157,55
145,523,81,517,236
81,145,157,360,76
141,202,131,876,234
41,202,523,64,164
157,223,53,81,12
99,117,111,63,89
11,245,141,157,517
157,245,64,81,84
141,11,777,517,875
412,53,83,89,526
12,16,40,412,53
81,64,254,102,67
80,245,238,86,234
67,81,412,64,238
7,238,103,50,145
517,21,54,111,51
19,777,33,266,82
161,81,29,516,99
266,64,98,50,875
64,157,59,104,5
875,32,516,141,5
50,25,777,157,875
120,30,104,62,106
99,412,57,555,89
157,84,517,96,777
86,7,54,53,33
106,157,517,234,54
81,51,22,236,53
103,53,141,11,555
81,236,7,238,112
81,32,222,35,154
64,412,236,81,238
11,412,12,120,104
126,4,266,81,61
11,2,120,24,4
13,63,43,101,4
81,18,350,238,28
64,7,67,81,51
236,222,157,67,238
141,875,122,11,82
51,101,23,134,58
122,360,157,84,777
43,89,99,81,110
39,55,246,17,84
517,126,80,86,238
234,11,28,141,121
236,145,202,58,85
157,64,777,238,91
157,64,11,238,81
67,39,103,22,81
517,141,516,32,39
246,777,55,350,39
25,99,21,53,81
236,7,238,67,81
238,517,39,84,56
81,21,202,17,420
777,91,157,517,266
122,555,106,875,777
81,412,235,110,25
81,112,68,64,268
122,86,36,54,12
81,236,145,360,157
875,157,516,777,86
35,432,117,43,40
517,55,84,222,236
