Champion1,Champion2,Champion3,Champion4,Champion5
238,157,91,39,61
141,131,84,103,28
157,39,107,41,50
67,122,119,777,166
67,55,246,84,164
86,875,161,18,24
92,84,711,142,67
27,75,96,24,13
103,99,498,117,267
32,81,45,53,18
21,236,523,202,67
157,145,64,122,234
81,67,51,18,22
112,61,99,43,7
141,99,497,238,202
99,127,7,1,103
107,164,64,92,35
107,28,104,64,9
121,64,40,91,21
25,86,412,79,24
267,40,99,103,117
141,421,119,104,113
236,157,202,64,67
48,11,77,35,91
35,19,36,32,16
121,11,35,238,246
875,5,119,64,157
7,238,84,21,112
238,202,90,6,81
157,238,412,236,202
24,164,31,39,58
99,37,25,350,24
77,11,86,75,234
16,89,99,103,267
202,498,99,59,103
63,83,432,112,516
412,498,202,154,164
4,157,61,18,11
141,11,31,19,35
6,555,202,121,31
105,145,101,13,28
8,23,75,38,13
143,25,28,145,51
81,245,104,18,202
222,21,254,266,102
53,147,412,497,111
157,2,75,20,15
32,99,555,245,105
6,23,62,141,21
29,119,157,41,67
222,37,23,21,19
22,222,145,236,18
91,3,36,86,83
35,154,54,63,202
157,11,81,24,8
69,268,13,38,112
55,11,141,67,161
40,63,25,16,45
13,81,67,79,76
99,518,350,37,86
59,78,80,24,98
157,164,202,141,122
12,111,432,44,24
238,157,55,75,67
78,254,82,21,99
31,33,19,74,11
238,81,236,38,54
92,55,23,24,157
35,238,92,14,114
157,238,64,119,11
99,16,117,40,350
119,64,141,412,55
28,141,157,222,67
266,420,145,3,29
122,106,114,31,98
99,103,37,21,203
141,104,53,24,86
64,145,48,555,84
5,19,141,254,2
99,40,101,267,89
64,81,99,157,62
11,245,875,122,24
122,202,75,254,22
122,875,24,14,240
50,141,555,202,203
245,81,64,51,104
55,166,245,142,99
222,67,64,498,157
8,157,238,18,51
201,114,122,75,117
89,53,40,86,111
82,114,875,84,234
245,157,18,238,21
99,103,28,267,40
157,64,238,412,25
11,58,84,157,202
92,24,875,122,84
77,41,29,45,81
119,22,267,25,29
51,236,67,238,22
498,202,145,51,21
48,19,245,120,131
17,42,23,101,150
69,412,110,16,202
432,267,117,143,25
75,157,76,92,21
145,69,81,142,236
17,11,141,157,777
267,92,133,59,54
55,7,8,11,67
67,236,429,120,98
41,13,245,14,119
161,17,14,101,54
101,412,25,89,40
412,29,28,77,119
145,412,202,555,141
45,107,141,112,69
104,238,164,266,875
267,350,99,16,235
68,161,432,86,497
157,64,875,202,238
121,84,157,11,238
157,412,238,8,64
120,2,876,32,36
238,105,236,107,157
412,432,64,202,81
5,497,121,84,3
64,104,60,59,141
157,777,202,266,82
517,64,99,141,238
64,145,141,236,245
91,145,104,81,121
15,21,235,90,51
412,555,64,201,202
51,498,222,145,18
67,157,92,81,104
64,114,7,104,67
143,17,99,16,117
360,67,98,120,51
55,84,103,69,163
86,420,43,89,53
55,157,8,238,67
67,223,12,18,51
29,202,21,157,64
236,145,222,81,202
86,6,14,202,157
53,99,25,497,412
202,67,81,145,157
245,86,11,8,234
6,113,245,31,64
350,40,43,16,117
1,55,23,29,5
80,254,11,45,23
64,157,76,126,23
81,51,21,236,67
27,17,89,85,74
141,17,107,157,67
92,157,35,238,67
236,157,67,38,18
23,98,86,82,16
16,101,134,99,518
58,14,516,114,202
8,11,112,238,157
86,37,9,54,98
9,117,29,115,40
86,21,122,23,91
141,107,35,64,157
105,36,432,3,81
99,145,103,142,55
236,222,67,51,22
157,498,238,18,145
39,105,238,517,119
11,81,157,142,3
122,555,141,202,75
166,18,41,81,238
107,145,236,202,86
99,55,84,7,103
24,74,11,17,254
92,246,39,236,84
112,24,99,81,246
157,238,39,122,777
64,157,1,81,99
13,112,84,69,41
3,101,32,19,105
154,55,517,61,777
157,127,64,24,51
55,20,245,161,104
60,107,59,121,254
16,143,1,22,15
145,202,39,360,523
84,157,63,777,875
92,157,67,8,55
234,45,16,23,40
34,236,157,127,18
11,62,80,202,126
157,107,8,75,238
103,518,101,31,147
80,133,2,266,17
55,360,82,76,35
64,157,92,86,29
92,107,39,64,164
157,555,121,13,39
21,64,33,119,85
161,63,22,498,99
157,238,91,141,777
157,67,92,498,238
84,131,145,246,360
222,360,555,350,157
5,86,21,45,99
120,56,102,30,17
164,14,39,84,58
157,119,51,236,64
157,238,29,55,98
238,157,24,112,126
103,99,61,40,16
8,141,43,412,81
202,51,86,131,64
498,69,13,3,25
77,254,29,157,23
245,103,3,236,61
58,516,420,4,81
141,238,84,127,777
157,55,11,80,67
157,61,67,236,81
67,119,81,202,236
99,24,102,222,107
103,61,157,145,245
99,236,412,29,35
101,202,21,145,57
50,202,266,106,75
92,86,84,777,36
497,555,89,412,111
20,32,62,45,876
266,86,14,126,31
56,5,234,55,161
99,63,555,101,102
157,99,238,161,53
17,157,122,516,11
141,98,122,82,254
157,84,86,122,517
142,161,98,238,17
119,67,150,29,4
99,101,25,40,11
89,245,157,120,145
119,91,154,157,11
86,6,18,89,45
157,55,28,121,164
67,145,18,24,131
412,555,29,117,350
55,11,238,28,29
99,147,267,21,117
240,150,6,875,420
53,6,80,11,24
141,107,29,157,119
121,157,238,161,202
432,89,20,412,111
67,14,81,236,18
91,50,114,24,64
67,25,81,157,45
157,238,91,141,555
37,111,133,86,22
429,67,498,51,84
10,86,82,98,24
84,142,134,777,126
67,157,11,222,21
412,40,432,34,7
92,103,39,55,84
86,17,24,83,75
21,236,16,145,51
67,145,236,92,81
104,107,157,24,14
245,91,14,141,78
427,11,106,497,36
26,161,16,25,34
143,99,25,43,555
67,55,157,39,202
157,39,7,777,13
55,8,21,99,25
67,55,141,19,64
157,131,84,61,245
81,145,141,61,69
86,92,157,69,55
245,11,91,117,64
161,92,17,157,64
16,25,18,117,21
92,157,497,53,64
19,18,45,136,31
412,555,12,432,201
57,75,161,102,254
350,81,29,121,22
15,81,51,498,17
13,246,4,81,43
41,69,13,112,18
131,25,203,6,32
497,12,25,161,63
157,81,202,98,238
19,20,33,98,102
60,11,2,29,104
157,69,91,238,86
28,9,11,18,21
412,101,117,35,11
267,17,350,16,99
777,157,33,120,24
86,28,82,21,141
24,238,107,11,81
14,13,150,25,24
202,64,119,238,145
45,14,202,31,63
202,222,245,777,711
157,121,59,115,13
86,80,82,45,141
157,777,84,39,67
555,145,50,6,24
157,55,79,122,64
14,19,81,25,61
67,55,74,145,238
875,157,141,82,121
92,107,121,39,114
157,202,122,238,11
28,23,89,32,121
31,202,412,106,41
235,201,145,412,18
268,222,61,51,236
777,45,39,235,112
412,141,39,55,432
157,875,202,84,122
86,1,150,240,4
115,45,81,60,99
86,875,420,122,6
245,133,421,107,164
157,84,412,64,238
45,19,74,85,24
121,157,39,246,245
35,45,121,53,1
14,41,23,17,114
67,81,498,18,202
202,67,51,6,166
9,62,79,5,517
25,99,4,17,101
18,412,98,157,107
53,5,99,24,11
64,122,157,107,41
23,67,133,17,145
238,55,245,142,64
268,107,81,157,238
64,222,145,67,119
84,555,39,429,246
141,28,11,19,120
222,55,238,67,157
875,134,350,101,147
119,420,202,145,555
28,11,69,161,202
157,103,266,777,111
99,1,50,101,105
113,64,59,60,48
245,238,104,64,56
238,157,141,23,58
99,711,35,17,10
107,35,5,121,91
238,105,67,145,157
157,8,69,164,92
91,24,114,238,141
161,145,18,236,222
40,38,117,267,103
35,64,238,245,105
76,104,64,164,121
107,141,121,19,104
91,84,555,53,111
350,99,21,147,74
91,236,5,238,157
122,164,157,92,8
55,50,91,45,8
2,126,48,412,21
23,254,56,76,17
238,64,202,517,157
55,157,238,119,131
245,523,67,145,157
117,103,21,34,22
127,45,61,99,14
117,99,267,40,350
64,79,161,69,157
68,245,114,35,875
245,145,22,51,45
107,64,104,76,121
238,157,223,105,163
82,157,64,55,10
202,119,81,145,67
41,91,161,122,17
64,57,27,412,14
145,222,99,67,498
62,19,122,86,5
157,91,45,101,99
75,14,91,31,106
81,18,222,236,22
86,157,122,222,141
99,103,267,498,117
12,150,497,412,432
161,235,555,89,234
517,245,19,238,13
107,121,141,104,202
202,236,81,119,360
141,121,41,202,64
17,412,555,141,107
55,157,131,238,24
22,67,131,34,13
30,21,35,40,41
202,19,133,99,222
55,107,84,157,67
238,67,64,157,202
238,99,17,84,86
55,112,18,67,10
25,17,222,16,99
420,86,157,141,150
157,67,498,18,145
157,53,19,412,21
145,6,22,21,81
254,19,18,40,56
202,39,55,91,131
119,58,30,20,36
157,145,236,21,98
64,119,67,92,23
157,64,412,238,141
51,81,145,67,99
238,157,432,104,64
145,67,236,81,51
412,26,64,432,121
131,99,78,32,254
64,157,55,99,238
117,350,267,40,16
92,107,157,22,238
157,141,164,222,24
86,98,69,121,28
90,86,102,31,497
8,55,161,35,39
99,25,16,267,28
412,53,24,111,201
157,11,202,55,29
412,67,420,238,122
103,238,16,61,9
157,55,11,238,122
22,39,51,141,235
24,81,83,360,53
84,517,245,131,17
121,64,55,141,79
92,55,157,131,238
517,131,91,17,84
141,157,81,202,29
236,81,51,222,145
267,40,99,45,89
122,157,81,517,64
98,51,15,81,28
157,4,84,11,238
84,6,875,497,17
55,164,517,157,84
103,25,267,61,134
59,412,39,555,40
92,53,412,497,126
240,17,202,157,141
240,121,98,18,141
161,80,99,122,86
29,67,15,145,81
64,166,119,35,202
202,90,412,121,141
421,33,53,266,134
150,6,14,12,497
41,112,84,150,142
202,131,106,235,141
238,86,150,67,222
72,14,82,412,555
89,25,412,117,111
157,13,136,150,254
202,51,157,81,238
114,55,84,67,92
119,29,67,202,245
350,117,16,89,37
45,31,63,74,50
67,145,119,236,51
157,238,107,45,55
131,45,24,133,134
12,1,25,53,111
412,101,516,112,31
28,238,11,29,141
157,202,141,412,64
141,154,84,76,164
157,45,154,6,32
91,67,21,122,157
67,103,56,21,64
122,85,80,53,134
157,238,81,99,91
105,121,91,498,18
99,267,40,147,103
234,141,99,86,555
157,104,238,875,266
141,9,517,120,121
81,145,13,15,202
67,202,29,51,145
122,412,64,29,238
99,55,39,103,92
55,92,7,79,202
55,45,99,105,134
11,17,86,19,102
81,236,238,145,202
55,29,412,99,555
238,157,202,38,235
27,887,2,10,40
360,222,35,81,67
55,246,38,39,69
254,28,33,24,133
64,84,35,498,51
34,99,117,147,61
157,81,238,64,121
412,432,555,142,25
143,53,26,29,202
86,122,266,80,5
51,64,104,81,236
161,24,86,105,45
105,103,107,238,61
238,7,61,268,8
6,122,31,222,21
157,51,67,202,107
55,222,64,245,81
56,11,106,133,58
53,432,223,12,150
7,202,45,412,16
5,157,236,86,21
16,267,40,412,117
69,25,17,131,11
14,79,875,41,133
55,50,91,202,234
157,64,92,238,76
32,350,154,81,161
157,63,39,91,122
21,51,39,145,22
157,29,412,30,55
64,98,14,157,101
64,157,238,11,517
157,19,32,498,55
7,39,92,157,236
23,17,78,53,44
38,24,75,14,39
161,51,81,13,22
238,25,17,350,105
157,81,67,99,64
11,64,74,121,23
202,81,67,523,238
157,38,41,55,8
141,39,412,143,245
112,222,64,84,202
21,99,202,36,51
107,27,141,81,41
412,12,555,53,98
41,157,67,145,81
238,80,157,7,236
157,238,64,245,55
84,81,166,45,266
498,8,360,141,23
45,103,101,25,161
141,202,254,154,99
236,234,157,81,80
236,119,51,202,110
161,21,115,54,154
67,202,236,119,51
77,55,43,18,83
77,58,24,98,107
91,103,2,4,157
67,21,236,81,51
86,157,75,80,20
24,39,238,36,61
202,141,101,33,54
163,99,50,202,101
235,266,92,99,84
234,20,84,19,119
119,202,236,67,79
29,101,54,31,24
238,245,141,99,105
64,238,126,41,107
107,19,24,82,875
28,498,29,412,202
35,157,64,11,238
157,7,238,64,84
39,107,6,41,150
67,236,119,29,51
38,157,29,238,11
238,523,114,55,35
53,141,63,50,121
157,55,238,245,141
61,134,41,84,234
3,498,51,13,22
145,98,24,8,126
40,33,4,67,145
34,42,38,112,45
119,141,29,875,14
81,7,145,157,84
141,238,498,245,21
516,82,141,6,122
106,81,25,51,202
17,133,92,14,24
7,157,84,55,39
238,8,92,157,39
119,81,523,412,202
157,53,202,777,67
202,80,45,27,75
235,518,45,89,99
8,163,90,18,127
202,360,101,1,99
99,497,267,235,142
267,40,16,143,117
161,22,18,518,81
145,41,412,102,51
222,105,67,131,81
92,157,39,238,64
122,240,516,62,106
122,23,48,24,75
245,157,79,64,121
157,64,555,91,141
103,157,11,67,202
150,54,6,17,57
875,89,81,86,29
157,141,107,84,8
412,238,157,92,64
101,53,25,99,29
67,81,157,110,202
6,150,24,114,13
31,75,80,154,30
157,202,120,79,51
122,24,157,23,77
106,75,76,98,154
36,238,64,103,105
35,23,11,876,56
164,86,3,39,19
555,350,63,50,235
412,142,45,21,117
157,55,84,238,64
64,412,222,157,202
412,238,8,157,17
141,122,145,114,202
238,63,21,157,245
107,412,121,238,104
55,29,238,67,51
12,432,16,412,235
106,3,75,420,83
80,238,8,92,202
157,11,55,122,119
67,92,157,64,81
145,84,81,8,246
64,238,58,266,84
412,50,44,99,63
63,161,245,141,202
141,86,5,350,121
92,157,777,238,202
81,84,105,157,98
99,55,16,25,518
412,39,67,64,145
76,53,412,157,101
201,45,43,111,235
202,498,145,51,236
64,92,238,157,81
29,145,51,157,67
236,67,412,145,81
99,103,117,267,350
67,145,81,523,498
202,236,157,41,81
29,55,11,121,50
25,63,202,245,222
64,157,39,35,145
555,412,497,157,53
267,117,37,16,40
222,236,412,51,64
51,15,222,21,18
64,223,114,83,23
6,150,54,420,83
516,111,777,54,875
154,79,432,412,64
89,267,35,150,498
141,412,202,555,121
19,22,245,202,45
161,55,84,245,35
11,63,91,412,29
145,51,202,67,64
157,238,39,38,55
41,412,64,104,35
157,122,64,412,86
35,82,875,234,64
141,98,39,80,83
143,111,22,40,63
99,267,25,21,555
69,38,234,121,24
51,429,18,134,202
4,74,268,30,115
50,516,122,202,6
202,77,38,145,67
13,240,82,10,84
63,21,267,25,145
157,202,55,18,122
17,45,141,25,105
119,24,23,64,79
157,67,81,119,238
498,6,22,412,30
7,202,51,238,99
117,89,143,267,40
432,497,117,16,81
134,105,22,18,141
266,48,36,154,254
131,142,55,157,8
23,17,31,223,86
113,222,51,121,236
96,268,112,517,127
23,86,75,19,57
82,6,27,98,45
98,55,203,83,238
43,44,19,40,89
111,161,412,63,427
55,67,245,121,429
35,81,238,67,121
157,33,110,238,24
63,21,202,18,25
238,92,157,114,84
55,238,350,103,142
69,119,157,67,22
157,202,114,41,67
55,91,103,99,75
20,133,203,72,9
238,64,157,92,35
157,55,412,141,107
55,105,91,10,25
107,55,68,82,254
350,517,555,203,1
157,202,61,145,55
875,36,122,82,106
412,122,497,8,89
145,81,67,84,498
143,498,25,67,202
8,164,38,122,157
6,516,86,78,24
117,57,43,111,7
777,235,145,555,31
875,238,24,98,122
157,86,81,517,17
62,119,202,29,67
19,41,113,91,24
86,62,5,17,19
238,157,11,55,141
21,22,202,15,498
55,64,157,122,84
80,875,62,106,84
80,223,5,24,54
92,103,16,412,99
245,131,82,517,555
41,64,555,412,24
55,412,157,64,29
104,64,246,121,876
51,25,81,267,222
141,121,120,245,234
412,145,81,13,517
41,24,114,246,92
157,64,238,202,81
136,223,245,19,11
11,102,24,121,157
18,51,25,145,22
22,110,126,21,51
51,105,157,121,77
81,236,145,498,18
202,45,157,8,18
154,19,24,9,28
131,84,102,141,86
82,21,104,17,875
122,82,6,875,78
17,222,51,67,202
202,222,5,51,145
202,75,51,157,18
42,142,3,517,84
875,99,75,62,101
67,29,145,222,202
81,202,51,236,7
92,84,18,141,157
157,39,350,8,11
238,11,412,157,18
267,16,117,37,43
75,18,11,131,22
5,102,24,121,19
202,157,222,99,67
157,55,11,121,8
21,99,222,51,103
99,117,267,40,16
45,555,131,141,99
29,64,67,141,92
141,11,157,121,23
432,163,161,45,142
18,523,67,202,360
145,202,39,84,236
63,267,164,98,50
82,202,31,222,22
7,245,13,119,112
157,28,39,141,164
24,11,157,236,121
84,55,157,39,64
245,518,555,35,234
84,131,63,15,22
29,55,64,21,119
157,17,11,202,141
5,67,24,8,360
28,150,19,131,34
55,35,92,246,64
157,75,67,11,84
67,412,25,43,222
157,64,238,777,122
84,245,238,134,157
145,18,236,222,24
412,117,427,26,81
60,67,11,24,17
3,99,89,12,122
23,122,24,86,19
6,31,19,11,122
7,8,69,142,157
412,67,101,222,53
55,202,67,92,51
145,51,18,96,22
67,238,53,51,157
40,51,21,117,35
235,32,58,102,131
55,92,412,497,238
54,50,53,222,12
238,55,11,92,141
99,498,103,267,39
161,56,74,16,9
7,81,67,18,412
99,76,157,412,67
412,68,21,157,18
161,163,157,103,202
157,45,8,412,238
84,19,777,114,157
37,202,21,136,267
83,202,41,141,64
50,235,22,21,236
429,84,236,164,22
11,157,75,86,8
29,104,92,14,24
163,99,37,21,518
92,91,114,164,245
11,75,23,24,86
81,145,236,517,202
61,69,134,13,142
122,86,83,82,24
24,11,254,106,5
92,238,157,11,104
157,145,55,39,142
141,497,9,81,102
91,157,131,166,236
55,157,202,81,45
141,82,131,114,86
107,141,41,131,238
29,157,92,41,432
53,350,555,117,412
13,238,69,157,141
202,90,51,15,111
37,432,40,44,18
555,98,420,22,236
99,29,222,223,34
555,35,77,14,161
51,67,202,54,104
29,81,18,96,145
145,21,67,134,28
141,91,56,234,421
84,35,39,157,777
64,412,67,53,79
50,19,56,53,25
157,81,64,13,238
91,84,55,43,18
202,145,81,498,157
555,18,235,101,28
89,45,75,24,38
119,202,498,157,67
92,51,81,67,41
121,11,141,875,107
53,101,25,43,201
134,51,236,81,67
121,157,86,67,22
555,99,412,25,498
157,122,104,107,19
39,164,8,92,157
62,86,21,80,246
55,222,117,267,37
14,157,34,119,107
122,119,202,245,157
19,91,202,119,157
122,55,266,68,238
202,238,157,112,67
157,238,64,107,23
157,145,202,142,75
432,412,51,45,24
236,516,9,39,141
10,102,92,114,145
56,23,11,141,5
238,55,39,245,62
11,91,6,254,36
99,103,51,67,24
1,164,29,84,117
420,122,55,39,50
157,92,99,11,238
63,54,143,99,25
202,18,15,235,29
254,157,122,141,107
17,36,86,58,141
157,122,11,75,238
412,41,555,164,117
238,84,157,39,64
122,67,202,18,11
101,202,121,45,56
21,67,268,117,22
238,141,157,161,86
11,67,157,141,221
25,143,53,17,267
32,43,202,61,25
9,26,50,19,6
202,67,17,157,141
64,83,141,157,164
112,157,69,61,161
202,555,498,81,19
245,67,236,103,429
24,75,39,51,14
157,141,55,23,81
145,67,81,18,84
202,81,523,104,20
157,64,11,99,555
238,23,202,157,64
202,245,67,86,157
81,18,202,64,15
75,141,122,202,86
157,67,145,555,11
120,412,80,555,89
412,53,432,555,17
92,141,55,157,11
103,78,13,39,8
143,107,81,21,121
53,12,117,412,6
11,29,24,238,55
157,238,45,67,64
75,161,86,268,111
164,9,121,55,60
24,29,164,86,8
131,84,64,39,517
86,21,51,81,222
101,26,84,45,81
28,267,99,55,40
17,202,157,122,45
145,498,67,51,22
17,86,19,83,222
202,105,141,5,19
143,111,103,80,63
121,45,48,24,54
19,25,117,99,350
51,266,13,10,76
25,161,10,412,99
122,157,55,11,39
78,25,19,142,164
143,51,61,222,267
92,157,64,41,55
55,157,39,99,202
111,555,89,53,202
238,245,19,157,56
202,141,412,555,83
55,20,777,45,875
98,24,555,236,875
9,91,222,62,19
119,81,236,64,67
64,154,59,60,48
157,11,238,64,84
25,12,16,53,432
12,498,111,145,201
412,497,432,40,235
498,222,22,145,67
202,238,154,420,8
238,119,84,51,29
99,37,518,51,103
164,166,145,39,34
133,99,25,39,90
55,86,84,98,103
32,19,106,28,111
89,12,111,497,143
875,150,53,80,516
245,83,18,6,45
92,157,84,55,107
23,58,122,75,17
412,497,24,5,86
90,83,82,143,25
25,164,16,114,43
86,122,45,238,62
157,92,67,238,29
6,86,82,54,14
16,99,202,267,113
86,74,238,17,23
412,53,350,117,89
86,19,82,111,25
119,145,523,18,555
115,99,103,51,24
37,238,518,92,14
6,420,122,119,157
141,143,101,245,254
876,516,86,240,80
238,157,777,154,131
51,29,245,157,67
412,98,22,122,516
238,157,119,236,55
122,64,20,266,54
59,64,81,79,104
92,64,35,27,202
84,34,96,518,17
238,157,11,55,86
8,75,86,122,141
121,86,9,75,412
555,267,89,11,5
122,86,102,35,516
6,141,122,75,24
157,119,92,64,238
98,222,10,6,39
157,238,8,55,84
103,99,117,16,40
157,875,202,236,134
21,90,202,420,238
150,48,75,83,17
104,19,875,81,54
63,107,111,38,50
19,145,18,142,16
238,157,110,42,64
555,105,39,240,111
104,64,236,157,245
121,84,9,106,238
64,13,238,121,59
72,141,18,498,67
202,498,81,145,67
429,202,81,555,78
266,238,246,2,23
67,18,202,81,236
119,145,412,67,81
412,99,102,497,64
157,62,114,41,888
21,99,28,51,60
7,131,84,99,498
14,4,74,30,35
29,238,202,63,67
45,555,63,412,99
555,497,55,412,266
161,141,875,245,9
157,412,238,64,92
67,236,238,412,81
157,202,64,67,222
43,117,518,18,267
236,145,11,110,498
122,24,157,67,17
92,81,67,112,157
50,267,101,99,25
412,23,11,119,22
145,67,21,25,81
55,157,238,64,67
517,13,163,79,497
89,143,117,16,37
103,38,90,31,157
86,89,82,99,53
157,11,55,238,99
157,777,555,55,141
412,350,117,99,555
111,350,50,55,143
555,50,117,235,523
79,35,238,75,51
86,75,54,11,17
131,17,161,107,432
157,412,51,67,238
112,50,45,101,69
238,157,64,119,107
122,64,157,238,11
55,4,14,245,23
35,141,238,121,245
234,105,131,82,80
202,81,39,145,119
92,157,41,126,51
238,81,51,517,119
58,99,54,412,154
150,55,82,412,164
254,119,245,104,76
157,150,777,81,103
157,11,238,84,67
55,92,18,103,157
55,53,12,222,81
31,202,35,91,157
79,238,202,81,157
161,78,427,157,18
23,777,141,62,157
121,41,157,107,141
150,102,6,157,86
55,517,157,39,122
105,517,157,121,245
82,86,122,266,31
8,81,21,51,236
498,22,222,145,99
60,51,222,81,245
202,17,222,29,51
86,14,75,17,6
90,15,35,43,24
84,122,86,106,350
9,131,523,39,235
40,145,16,432,235
114,122,164,875,5
22,18,81,67,16
164,157,8,24,238
25,40,99,497,143
157,238,64,202,67
29,101,412,161,53
64,121,104,35,245
14,157,8,202,24
55,157,11,777,141
4,7,134,64,60
360,18,29,122,20
157,141,777,64,11
555,202,99,122,238
18,236,429,15,110
59,25,201,111,80
202,157,145,81,222
11,141,121,32,36
234,32,121,141,23
69,18,145,81,103
55,268,84,39,120
236,67,145,498,18
497,526,875,267,223
34,236,517,8,84
202,86,81,266,18
157,64,202,236,81
236,18,28,55,119
777,202,360,555,119
236,145,22,81,498
4,61,555,67,77
29,11,157,119,235
555,111,26,412,497
8,35,13,266,81
107,157,84,145,875
107,122,55,157,121
141,875,75,154,122
11,157,202,54,77
157,238,19,141,105
157,84,114,111,555
555,21,45,18,350
234,157,555,238,84
202,238,245,141,104
161,555,64,412,53
77,121,236,55,238
412,35,143,53,555
145,202,81,90,236
157,67,203,77,141
236,202,350,86,57
21,29,81,51,119
69,38,23,555,50
103,111,89,85,53
161,99,101,36,202
55,92,157,84,238
103,267,37,40,23
157,202,412,119,45
40,117,267,16,99
202,157,75,51,141
235,16,555,17,143
163,245,81,7,8
104,6,86,35,17
8,157,64,121,55
157,238,81,64,114
202,875,777,86,63
122,58,420,114,19
245,120,86,55,498
875,157,133,555,11
86,83,122,75,23
37,143,86,111,63
84,238,157,145,131
245,103,76,4,555
121,55,75,157,202
141,497,523,145,60
202,6,141,245,98
45,17,56,85,75
157,92,55,121,107
157,69,45,13,99
157,25,31,555,202
412,40,25,67,99
145,29,498,96,18
202,67,236,18,64
114,240,164,254,102
17,39,91,81,157
157,55,92,238,39
4,112,164,166,238
157,141,86,122,245
41,142,75,107,55
92,17,41,75,79
141,41,202,24,78
18,420,498,67,24
55,157,412,141,84
238,7,163,126,432
555,43,117,19,267
131,28,134,84,412
157,55,11,145,84
74,45,518,101,69
89,111,53,32,21
51,145,516,161,142
157,81,145,29,236
92,64,9,67,238
92,67,412,81,157
523,39,92,145,360
429,67,145,412,29
157,131,777,141,238
157,24,39,164,41
99,555,267,432,117
222,75,202,67,23
238,157,99,64,81
121,157,141,28,91
245,8,105,157,85
157,202,236,412,238
67,141,202,35,51
59,64,56,105,120
254,222,11,75,61
245,64,141,11,157
53,92,517,82,5
555,101,99,25,54
17,10,80,126,122
240,122,8,75,161
157,238,107,64,67
81,21,51,498,202
145,51,236,161,412
3,44,33,78,22
81,84,145,157,55
84,7,236,18,13
39,55,10,86,91
55,40,81,238,99
420,111,50,113,43
29,35,28,67,141
120,266,254,77,142
8,497,90,91,38
432,36,89,74,555
10,4,92,51,13
112,236,101,238,29
157,122,86,54,45
141,154,23,81,2
58,12,161,53,121
555,777,350,99,25
21,45,86,360,202
427,53,99,157,50
92,64,121,26,76
238,55,29,157,245
202,79,4,106,29
92,157,497,39,84
69,157,161,84,141
101,45,134,99,81
222,81,51,236,117
35,134,141,122,82
67,145,18,222,22
412,112,60,104,432
777,221,234,1,39
117,43,111,267,40
203,102,84,19,99
67,236,120,157,81
50,82,121,106,421
24,126,122,11,2
63,412,117,111,350
41,202,14,141,82
114,164,157,84,412
360,75,21,19,222
110,145,98,81,99
412,12,53,25,202
238,142,157,498,55
145,90,82,523,222
67,254,1,18,77
202,111,254,51,102
64,67,157,238,145
86,48,11,157,131
157,39,55,92,82
498,18,15,112,222
67,157,64,222,107
157,45,222,13,115
555,68,518,254,161
555,202,266,67,145
131,55,3,161,25
3,82,120,80,202
22,51,96,5,15
115,8,24,13,99
8,104,63,121,122
35,161,26,99,89
24,141,119,86,29
238,121,27,64,55
6,21,86,82,11
142,141,99,157,147
126,157,54,75,80
19,36,86,81,45
21,67,202,145,99
235,887,157,81,39
427,136,202,98,163
107,86,11,141,120
120,23,18,81,13
238,157,27,26,412
81,202,238,51,22
202,11,67,145,222
157,55,29,67,8
412,25,53,19,497
30,69,4,14,6
5,20,120,89,36
92,157,266,39,84
114,24,157,150,106
18,67,121,81,202
36,121,18,9,56
67,157,360,84,121
67,145,81,202,64
75,62,22,1,24
157,45,105,64,122
19,48,106,86,141
555,157,84,92,141
238,101,55,120,24
157,39,105,45,29
81,145,51,67,29
41,141,202,238,245
245,4,114,236,18
22,81,101,711,4
119,38,30,29,107
412,64,41,67,55
19,82,86,24,516
64,5,157,555,19
103,777,498,10,23
18,69,17,111,517
235,99,111,25,432
86,23,30,10,6
84,55,141,39,161
35,81,99,64,9
421,113,238,67,236
22,30,35,27,6
99,22,103,1,81
497,89,145,81,115
245,84,51,38,98
